url,mkd,uis,fin,gov,agdp,enc,cor,dig,open,fdi,epu,wpu,cpu,tce
0.749,13.002,6.796738,4.765347,0.103074002,11.8589,0.04670217,0.161,189.27,0.482999451,3.063675,106.2334968,0,64.74577466,0.2697148
0.86502,11.95331556,7.594397,7.407487,0.236675887,11.8198,0.3326241,0.084,222.21,0.730496628,13.01247,129.3138679,0.12,44.28451654,1.311908
0.876,11.76214889,7.131636,5.711521,0.230594711,11.8171,0.07430466,0.278,192.59,1.119899463,3.312645,92.11420781,0.39,48.68357734,0.3745738
0.891,11.9801,6.726676,4.276221,0.18574908,11.8015,0.01809295,0.1,271.2371582,1.257926818,0.290215,277.8131221,0.02,290.3845297,0.05185784
0.6792,18.74,6.661631,2.43481,0.118582209,11.7542,0.02995832,0.042,274.8904381,0.190863354,0.44556,390.3879721,17.23,687.6163291,0.06609018
0.729,11.2081,6.570577,2.354746,0.085886247,11.7357,0.02589556,0.086,78.6,0.59030047,1.58295,124.3355367,0,96.61290641,0.1439697
0.712,12.1293,6.878505,3.20896,0.23330417,11.6781,0.04445008,0.01,264.4862435,0.999344023,0.455825,363.3586174,0.07,512.8383186,0.08427921
0.879,12.25475944,7.151358,5.915954,0.230869609,11.6562,0.07884203,0.431,222.45,1.022557766,3.40698,129.3138679,0.12,44.28451654,0.3785908
0.8787,11.4237,6.924076,3.637471,0.149956352,11.6537,0.02127216,0.049,169.11,1.808061077,1.809145,95.48683697,0.15,64.74577466,0.0955411
0.9495,12.4192,6.780385,2.472401,0.081112399,11.5891,0.09694408,0.174,218.4418364,0.478615033,1.924475,129.3138679,0.12,95.03284876,0.4068524
0.6624,12.8702,7.137698,3.124403,0.107193418,11.5829,0.01276342,0.049,110.24,0.036526853,0.71191,106.2334968,0,104.5081246,0.07761818
0.68487,14.7221,6.548699,1.483601,0.07087521,11.5768,0.03300464,0.142,276.13625,0.194002969,0.55232,390.3879721,17.23,687.6163291,0.05180847
0.7633,14.3481,6.845633,3.524451,0.116904372,11.5623,0.02948313,0.057,288.0847303,0.236155839,2.91821,363.3586174,0.07,687.6163291,0.08860762
0.7438,11.2953,6.803595,2.916121,0.108106457,11.5443,0.03139719,0.032,173.16,0.094763883,4.18742,92.11420781,0.39,48.68357734,0.1214043
