TCE,url,mkd,uis,hcl,fin,gov,agdp,enc,mar,cor,gtfp,gtec,dig,fte,open,fdi,epu,wpu,cpu
-0.408267572,-0.158693972,-1.840770889,-1.525673883,-0.226093071,-0.790316824,-0.992437169,0.2148274,-0.482606403,-0.424374461,1.306690277,-0.018057078,51,-0.554850934,0.874591394,0.340103236,-0.405132887,-0.888524159,-0.322387124,0.0318051
-0.427710095,-0.08911621,-1.675422104,-1.403844248,-0.212355909,-0.765935812,-0.720278302,0.2399287,-0.488661675,0.071447772,0.469601325,-0.330864878,57,-0.331859399,1.113344042,0.100243815,-0.39619411,-0.919853157,-0.275720713,0.0068379
-0.42997882,0.008292656,-1.452370352,-1.356214652,-0.219789209,-0.754151326,-0.86269129,0.2739759,-0.481522789,-0.777937157,0.933219822,-0.213153406,134,0.113831415,1.276345251,0.01759742,-0.386769579,-0.574298392,-0.328220426,0
-0.413729138,0.112659298,-1.247979724,-1.036860411,-0.224202873,0.689393781,-0.820374435,0.3116509,-0.365837971,-0.737114191,1.641525858,-0.007874443,164,0.404081204,1.37403039,-0.015445061,-0.366995585,0.1439868,-0.332109294,0.0788836
-0.413797358,0.203110388,-1.180288187,-0.639778441,-0.201084645,0.665052905,-0.977830651,0.3505693,-0.242359894,-0.654245856,4.500506588,0.215752295,234,0.897565882,1.543753391,3.487995175,-0.390156554,0.805139611,-0.347664764,0.3825398
-0.402992237,0.272688149,-0.998550601,-0.490403909,-0.054123307,-0.84603995,-1.174198852,0.427507,-0.231750994,-0.059037022,4.51338488,0.367889111,225,1.10966309,1.53147049,-0.101944412,-0.42423481,1.599788095,-0.337942595,0.7283237
-0.389673289,0.369122926,-0.757043901,-0.410568241,-0.045611075,-0.883421183,-1.098676396,0.411732,-0.241867761,1.312246427,4.616411212,0.358044839,137,1.29160437,1.615507038,-0.013700786,-0.419188726,1.850868946,2.998705811,1
-0.434400291,-0.346553928,-1.112193071,-0.707235388,-0.483657533,-0.591868738,-0.670461211,0.1279366,-0.502223457,-0.060860977,-0.560662001,0.02343478,8,1.275897061,0.094047838,-0.268417769,-0.378309902,-0.607868303,-0.351553632,0.6651851
-0.428657446,-0.311765047,-0.919251792,-0.680474102,-0.477899193,-0.587830637,-0.713530925,0.1483927,-0.499115974,-0.000908877,-0.63793175,-0.042038611,17,-1.691727831,-0.366512921,-0.215430095,-0.372518551,-0.620543064,-0.351553632,0.0813397
-0.421615244,-0.242187285,-0.712913459,-0.591041382,-0.466238105,-0.566446498,-0.322467913,0.1708528,-0.495270075,-0.475973715,-0.560662001,-0.140744614,21,-1.060454284,1.019781433,-0.314072366,-0.36319605,-0.788696378,-0.351553632,0.0936121
-0.422375483,-0.186525076,-0.542445367,-0.502638053,-0.465651161,-0.55272149,-0.427430382,0.1961184,-0.49455162,-0.768091797,-0.161434962,-0.245899618,23,-0.497276449,0.732099348,-0.363798592,-0.353937873,-0.888524159,-0.322387124,0.0318051
-0.400280457,-0.144778419,-0.41351955,-0.436398448,-0.454158747,-0.548639761,-0.122806092,0.2160966,-0.472840955,-0.705305572,-0.457635668,-0.214119857,87,-0.360062129,0.910235073,-0.442631347,-0.343956608,-0.919853157,-0.275720713,0.0068379
-0.378901567,-0.08911621,-0.071355084,-0.370890405,-0.44374243,-0.538005861,-0.216303156,0.237046,-0.449717268,-0.813000919,-0.419000794,0.101247876,33,0.101556652,1.128508413,-0.442464314,-0.335780843,-0.574298392,-0.328220426,0
-0.372744595,-0.019538449,0.190663937,-0.156690236,-0.437695374,0.607488145,-0.20068169,0.266258,-0.333044608,-0.359993051,-0.328852753,0.131478566,52,0.40364142,1.128508413,-0.433297106,-0.32790008,0.1439868,-0.332109294,0.0788836
-0.361665919,0.043081536,0.61551815,0.054624167,-0.421173326,0.585148869,-0.266630868,0.2974277,-0.199523978,-0.105056228,-0.534905418,0.046475239,56,0.809761375,1.396999679,-0.423866926,-0.379549797,0.805139611,-0.347664764,0.3825398
-0.347402531,0.098743745,0.773045406,0.108722158,-0.348662,-0.584421925,-0.409109356,0.3348149,-0.172730742,-0.475584394,-0.547783709,0.072233182,62,0.977129202,1.43261832,-0.428912,-0.43449555,1.599788095,-0.337942595,0.7283237
-0.335285115,0.251884398,1.168069896,0.140717148,-0.250495859,-0.589091162,-0.302793091,0.3392699,-0.16417786,-0.739158646,-0.483392251,0.001557447,54,1.132794237,1.515978936,-0.42478212,-0.43383235,1.850868946,2.998705811,1
-0.583270019,-0.597033869,-1.214030867,-1.056097887,-0.630672164,-0.792457449,-0.931806067,0.2038775,-0.600084244,-0.220798476,-0.560662001,0.044445056,36,1.452510154,0.094047838,-0.202649033,-0.412845078,-0.607868303,-0.351553632,0.6651851
-0.57950353,-0.464836122,-0.77788084,-1.120512925,-0.608701826,-0.758654199,-0.868295431,0.2297546,-0.598034077,1.220214905,-0.676566625,-0.156110559,38,-1.65256549,-0.366512921,-0.075389199,-0.407308803,-0.620543064,-0.351553632,0.0813397
-0.56658098,-0.36046948,-0.555430069,-1.207401082,-0.590719434,-0.75694519,-0.658745923,0.249702,-0.589680946,0.746838276,-0.586418584,-0.030190592,45,-1.049056289,0.665729785,-0.16814945,-0.396395954,-0.788696378,-0.351553632,0.0936121
-0.55809255,-0.311765047,-0.511957635,-1.193455141,-0.581559179,-0.72949052,-0.727398312,0.2767198,-0.583140204,0.200374589,-0.174313254,0.074982388,71,-0.471119512,0.941938751,-0.112732806,-0.384296443,-0.888524159,-0.322387124,0.0318051
-0.550021295,-0.242187285,-0.336971218,-1.132961043,-0.571108599,-0.659570053,-0.483361006,0.297957,-0.575313062,1.034454007,-0.496270543,0.012046724,133,-0.27063171,1.041411509,-0.174438228,-0.369714925,-0.919853157,-0.275720713,0.0068379
-0.529053959,-0.158693972,-0.136103129,-1.117829567,-0.569989445,-0.649188025,-0.570077613,0.3261721,-0.557802621,1.436047979,-0.148556671,0.133498174,177,0.189379661,1.242924991,-0.183180081,-0.357167366,-0.574298392,-0.328220426,0
-0.5037289,-0.026496225,-0.10526446,-0.970126351,-0.584544455,-0.156316265,-0.607779133,0.3742626,-0.309927612,0.288502557,0.070374286,0.106735714,109,0.529785221,1.251764642,-0.223983582,-0.388881171,0.1439868,-0.332109294,0.0788836
-0.476919471,0.063954865,0.09209425,-0.801228081,-0.56319273,-0.192530043,-0.777946611,0.4202105,-0.023588872,1.268137998,-0.071286921,0.275959901,170,0.934527098,1.409606656,-0.225884176,-0.436139131,0.805139611,-0.347664764,0.3825398
-0.434986086,0.133532626,0.386399559,-0.647805381,-0.506964715,-0.716447836,-0.849759074,0.4758134,0.070315429,1.071317606,-0.045530338,0.505169641,175,1.12509561,1.468750784,-0.244106587,-0.446404307,1.599788095,-0.337942595,0.7283237
-0.406765385,0.456164706,0.53431989,-0.506631283,-0.458126509,-0.711291724,-0.904559921,0.4967371,0.115834921,0.206009763,0.070374286,0.575295535,166,1.297982901,1.506487712,-0.232816752,-0.445814304,1.850868946,2.998705811,1
-0.034849855,-0.478751674,-1.2793448,0.263743885,-0.756914566,-0.603332712,-0.864181321,0.1236255,-0.168760903,-0.46445186,-0.818227832,-0.002735543,12,1.546961153,0.326634288,-0.239962278,0.559662797,-0.607868303,-0.351553632,0.6651851
-0.010279005,-0.381342808,-1.174409976,0.335101532,-0.751122779,-0.597929962,-0.718611715,0.1497236,-0.14689523,-1.221785973,-0.818227832,0.059227324,26,-1.649350671,0.475884988,-0.136382548,0.637851587,-0.620543064,-0.351553632,0.0813397
0.083220145,-0.297849495,-0.806745484,0.449314827,-0.744388295,-0.597704848,-0.436759863,0.178509,-0.084725271,-0.468936984,-0.779592958,-0.10119306,18,-0.9400447,-0.366512921,-0.067787893,0.788014167,-0.788696378,-0.351553632,0.0936121
0.062031417,-0.221313957,-0.593024294,0.526764968,-0.733298823,-0.608936727,-0.534668177,0.2029268,-0.090029044,-1.030917036,-0.625053459,0.115353417,20,-0.377451377,0.732099348,-0.009278103,0.915397283,-0.888524159,-0.322387124,0.0318051
-0.018289763,-0.1795673,-0.452078854,0.587808459,-0.727157964,-0.613108617,-0.257868648,0.2216153,-0.112628989,-1.277763547,-0.766714666,0.216291562,44,-0.209257893,0.97042177,-0.014369662,0.858104825,-0.919853157,-0.275720713,0.0068379
0.012571111,-0.116947315,-0.225241359,0.666762205,-0.725890993,-0.610884229,-0.278993072,0.2439778,-0.051240971,-1.316324313,-0.47051396,-0.107291009,145,0.248999941,1.019781433,-0.086149208,0.824909357,-0.574298392,-0.328220426,0
0.064564417,-0.026496225,0.013966697,0.735933841,-0.713995973,1.171403618,-0.224588918,0.266109,0.107232473,-1.108415487,-0.315974461,-0.118517285,211,0.54078136,1.268452977,-0.040396717,1.081784963,0.1439868,-0.332109294,0.0788836
0.099579304,0.043081536,0.269142428,0.853264226,-0.709944164,1.193876683,-0.424197992,0.298034,0.259162738,0.004478922,-0.496270543,-0.18667221,211,0.9680032,1.53975318,0.00096187,1.175934904,0.805139611,-0.347664764,0.3825398
0.13310176,0.105701522,0.323274601,1.030215461,-0.671318473,-0.617745861,-0.615723442,0.387304,0.322128453,-0.76539962,-0.457635668,-0.157288488,143,1.169377381,1.580999836,-0.027993829,1.155391244,1.599788095,-0.337942595,0.7283237
0.162537813,0.338926178,0.400744146,1.106508982,-0.659640903,-0.669895075,-0.630598549,0.3836557,0.353257175,-0.280175207,-0.483392251,-0.085385127,51,1.350655893,1.710084573,0.03558718,1.218066931,1.850868946,2.998705811,1
-0.518549019,0.776431142,-0.980078106,-0.381892749,3.716968845,0.351712628,-0.94564102,0.2268411,-0.478292883,-1.22764027,-0.47051396,0.061035456,124,1.672419002,0.834032448,0.026682755,-0.422400475,-0.607868303,-0.351553632,0.6651851
-0.514043069,0.883580894,-0.786391084,-0.288434993,3.869099609,0.375197836,-0.883871307,0.256089,-0.472444594,-0.60121817,-0.457635668,-0.184833414,147,-1.564888609,0.97042177,-0.026764713,-0.412632144,-0.620543064,-0.351553632,0.0813397
-0.518510675,0.956637544,-0.373819699,-0.155886385,3.921835656,0.439577111,-0.771274654,0.2863852,-0.492497363,-0.672890576,-0.328852753,-0.386360768,188,-0.925431887,0.787195018,-0.532336775,-0.397806639,-0.788696378,-0.351553632,0.0936121
-0.520382006,1.028302638,-0.182514668,-0.096363848,4.184049733,0.50694279,-0.744031599,0.3159929,-0.499242651,-0.64026266,0.212035494,-0.36677585,251,-0.355970541,1.079918307,0.081331154,-0.389500009,-0.888524159,-0.322387124,0.0318051
-0.515071309,1.077007071,-0.178610484,-0.033010009,4.423060621,0.595925865,-0.660505808,0.344285,-0.478368883,0.490648044,-0.161434962,-0.209672488,344,-0.095131819,1.348111485,-0.011964744,-0.381561577,-0.919853157,-0.275720713,0.0068379
-0.517735803,1.127798837,0.161492223,0.044197242,4.573931141,0.72481646,-0.682644997,0.3736717,-0.475661472,-0.059604811,0.624140824,0.272036995,589,0.306574426,1.318462316,-0.136481118,-0.374319615,-0.574298392,-0.328220426,0
-0.514166637,1.199463931,0.474177905,0.585350643,4.463910972,1.197189416,-0.590546297,0.4330052,-0.400652682,0.186286655,0.546871075,0.568401373,830,0.616679611,1.348111485,-0.124173407,-0.368015892,0.1439868,-0.332109294,0.0788836
-0.518611548,1.262779694,0.683907176,0.873163867,4.391732475,1.231630781,-0.557363089,0.4467762,-0.338477035,1.294066136,-0.238704712,0.549653905,998,1.119122211,1.508907624,-0.11688255,-0.360170618,0.805139611,-0.347664764,0.3825398
-0.525407495,1.327487012,0.806559977,0.759578038,4.510088417,0.959584192,-0.498447597,0.4703615,-0.345011006,0.208236821,-0.264461295,0.35687114,1052,1.294515686,1.690194519,0.027961975,-0.353046213,1.599788095,-0.337942595,0.7283237
-0.52331633,1.521956855,1.014929364,0.86505018,4.380626423,1.059089483,-0.52417987,0.4307031,-0.339701816,0.4780857,-0.05840863,0.179335893,911,1.486198525,1.790335873,0.06590283,-0.350016345,1.850868946,2.998705811,1
-0.388872877,0.130749516,-0.382680881,-0.443205155,-0.143377591,-0.838024243,-0.175400609,0.1363945,-0.420815579,1.017698013,-0.522027126,0.344563157,8,-1.71218577,0.732099348,-0.129751819,-0.375235673,-0.607868303,-0.351553632,0.0813397
-0.38531035,0.262251485,-0.007177312,-0.311087388,-0.186771207,-0.82076895,0.021114196,0.1555608,-0.416997604,1.382460772,-0.586418584,0.424078646,3,-1.150030831,0.874591394,-0.190755288,-0.365354221,-0.620543064,-0.351553632,0.0936121
-0.381425829,0.345744798,0.116396701,-0.127378603,-0.212258261,-0.774824056,0.201113341,0.1711559,-0.40515986,0.482699679,-0.560662001,0.169005224,5,-0.539945864,0.941938751,-0.283728673,-0.348727652,-0.788696378,-0.351553632,0.0318051
-0.393637614,0.431325445,0.373809661,-0.044182955,-0.128235395,-0.726596606,0.169434002,0.1878661,-0.417033546,-0.800495767,-0.109921796,0.156464616,14,-0.3843194,1.142786801,-0.414599815,-0.336379719,-0.888524159,-0.322387124,0.0068379
-0.413439526,0.518297647,0.501989734,0.037928363,-0.040818593,-0.673735401,0.376308084,0.1970022,-0.429690311,-0.255211071,-0.380365919,0.026807844,110,0.010957208,1.260266319,-0.416513185,-0.324686113,-0.919853157,-0.275720713,0
-0.427267514,0.605965626,0.58849593,0.22612194,0.035627962,-0.60951551,0.159115825,0.2163895,-0.427104702,0.036255155,0.070374286,-0.033889331,29,0.294765227,1.214109989,-0.459330093,-0.312149645,-0.574298392,-0.328220426,0.0788836
-0.434817942,0.686675829,0.767605869,0.52654521,0.031915084,0.227938591,0.504780626,0.2262605,-0.39161284,-0.57088415,-0.212948128,0.385494601,47,0.725140262,1.128508413,-0.393747781,-0.298961067,0.1439868,-0.332109294,0.3825398
-0.435147862,0.755557813,0.832397781,0.764175601,-0.376314607,0.376362963,0.626488107,0.2150227,-0.335531548,-0.480118441,-0.625053459,0.069843488,41,0.912602978,1.29132033,-0.35928542,-0.284661242,0.805139611,-0.347664764,0.7283237
-0.431819937,0.832789128,0.975361114,0.789031356,0.07087889,-0.25285144,0.850445427,0.2381713,-0.294814486,-1.086453608,-0.625053459,-0.315678689,35,1.093157155,1.388125983,-0.399668201,-0.271579132,1.599788095,-0.337942595,1
-0.429152801,0.60770507,1.117929642,0.739004666,-0.13507805,-0.223934398,0.748195588,0.258242,-0.270035828,-0.107963393,-0.547783709,-0.35721813,18,1.291857105,1.564257161,-0.399669737,-0.266053947,1.850868946,2.998705811,0.6651851
-0.507923017,0.326263025,0.735626651,-0.262844784,-0.707441408,-0.989503659,-0.269417238,0.1360296,-0.540405964,0.091419632,-0.419000794,0.116833758,18,1.070480436,0.583198098,-0.388543562,-0.112315857,-0.607868303,-0.351553632,0.6651851
-0.489095961,0.433412778,0.937021147,-0.203411885,-0.611100591,-0.969412039,-0.14522234,0.1557406,-0.527642998,-0.592656537,-0.522027126,0.153207865,14,-1.831572457,0.665729785,-0.306421806,-0.064476765,-0.620543064,-0.351553632,0.0813397
-0.453969024,0.512731426,1.304277674,-0.104807172,-0.635007835,-0.923874329,-0.016780662,0.1728465,-0.503396289,1.076186539,-0.367487627,-0.115776539,12,-1.223533284,0.583198098,-0.267877325,0.037219012,-0.788696378,-0.351553632,0.0936121
-0.439724334,0.593441629,1.6126205,-0.012083869,-0.613594504,-0.881843636,-0.052209803,0.1900705,-0.490522898,0.024556898,0.276426951,-0.429334026,31,-0.695280073,1.061385144,-0.269842975,0.139648967,-0.888524159,-0.322387124,0.0318051
-0.438167952,0.681805386,1.670832326,0.119409323,-0.614051603,-0.822485521,0.230916957,0.2017142,-0.474798302,-0.27048902,-0.277339586,-0.309174703,22,-0.509551212,1.061385144,-0.340465935,0.228176129,-0.919853157,-0.275720713,0.0068379
-0.430167356,0.761819812,1.965444705,0.246012906,-0.60767167,-0.749202878,0.134778666,0.2232802,-0.452234109,0.488053025,0.212035494,-0.280762719,34,-0.092793769,1.041411509,-0.315627597,0.306489131,-0.574298392,-0.328220426,0
-0.408362957,0.84392157,2.399247835,0.289736019,-0.215208649,-0.292707188,0.747698185,0.2409409,-0.223332995,-0.026946576,0.160522327,-0.169011735,107,0.283965202,1.113344042,-0.269015956,0.385046119,0.1439868,-0.332109294,0.0788836
-0.380740313,0.903758445,2.743166991,0.35408166,-0.200015516,-0.155730502,0.990306093,0.223162,0.037401267,0.429448736,-0.328852753,-0.14911806,116,0.612644784,1.276345251,-0.250428417,0.466914669,0.805139611,-0.347664764,0.3825398
-0.356919879,0.969161541,3.140867383,0.503239325,-0.105601898,-0.308155166,1.360617703,0.2010667,0.113515367,0.221247746,-0.328852753,0.126773194,127,0.737993151,1.318462316,-0.196848802,0.547343699,1.599788095,-0.337942595,0.7283237
-0.343306712,0.787772317,3.373758557,0.583112584,0.184737312,-0.17157054,1.232914,0.2282747,0.149566777,0.682310095,-0.290217878,0.594476532,58,0.888278032,1.456393813,-0.102502772,0.586102058,1.850868946,2.998705811,1
-0.201353682,-0.814116484,-0.605438722,-0.243699838,-0.041725007,-0.688664511,-0.075578151,0.0903696,-0.317230524,-1.215543045,-0.212948128,0.324927484,11,-1.848815577,0.874591394,0.045405189,-0.191611458,-0.607868303,-0.351553632,0.0813397
-0.265096276,-0.682614515,-0.40097352,-0.164786573,-0.113435352,-0.662437791,0.267522559,0.1074343,-0.362819896,-0.500013815,-0.277339586,0.187943022,26,-1.250713117,0.475884988,0.067865394,-0.202435585,-0.620543064,-0.351553632,0.0936121
-0.338933205,-0.585205649,-0.004852349,0.044304229,-0.101050748,-0.620640939,0.279909007,0.1305521,-0.421605782,-1.227429416,-0.006895463,0.262657974,14,-0.729766313,1.041411509,0.00512831,-0.264472471,-0.788696378,-0.351553632,0.0318051
-0.302001869,-0.48570945,0.409824665,0.166992654,-0.068208676,-0.608203795,0.294725963,0.1450065,-0.400242129,-1.35501738,0.881706655,0.233696149,20,-0.448177395,0.583198098,0.061710792,-0.308705,-0.888524159,-0.322387124,0.0068379
-0.270614613,-0.384125919,0.780151899,0.224858333,-0.015581089,-0.565215639,0.510930414,0.1573798,-0.363121351,-1.782234923,0.585505949,0.180943121,35,-0.049832097,1.242924991,0.051097818,-0.297286433,-0.919853157,-0.275720713,0
-0.280783671,-0.271409945,0.907717831,0.376962487,0.016586387,-0.469898526,0.425372377,0.1770754,-0.348358163,-0.378087209,1.371081735,0.016931851,55,0.295826329,1.224127546,-0.056652341,-0.285515195,-0.574298392,-0.328220426,0.0788836
-0.274111088,-0.160781305,1.072263846,0.526527861,0.013933556,0.416097138,0.328255904,0.2095554,-0.327833737,1.309410235,0.971854696,-0.27162161,81,0.709927274,1.378839618,-0.13159269,-0.270126303,0.1439868,-0.332109294,0.3825398
-0.271642378,-0.056414662,1.346697295,0.659030203,0.010118225,0.44657893,0.232982185,0.2384077,-0.309925987,1.406560131,0.443844742,-0.284517499,123,0.892260253,1.574497276,-0.176600945,-0.253180334,0.805139611,-0.347664764,0.7283237
-0.264932671,0.048647757,1.761330441,0.734525657,0.060007299,-0.365270279,0.23113942,0.2811081,-0.303160169,2.60826744,0.212035494,0.100814348,122,1.059185006,1.658661011,-0.24820473,-0.236669104,1.599788095,-0.337942595,1
-0.259488447,0.348319176,2.015628827,0.740326104,0.388658207,-0.370801001,0.137708477,0.3158233,-0.305979982,1.976352113,0.302183535,0.562395416,95,1.245482233,1.67019542,-0.154299668,-0.229047855,1.850868946,2.998705811,0.6651851
-0.602900996,0.521776535,-0.428083474,-0.591047165,0.269931616,-0.929039167,-0.741621938,0.3045958,-0.612150098,-0.592106663,-0.419000794,0.165040023,28,1.175323859,0.583198098,0.39128297,-0.390571331,-0.607868303,-0.351553632,0.6651851
-0.601448446,0.661627835,-0.411633259,-0.544224311,0.346696247,-0.902763585,-0.398040559,0.3257199,-0.610957778,0.717878252,-0.534905418,0.089606048,23,-1.971417083,0.874591394,0.017223622,-0.385420999,-0.620543064,-0.351553632,0.0813397
-0.599381378,0.720073155,0.016203926,-0.439162769,0.312334626,-0.839992105,-0.431289839,0.3309046,-0.609789591,-0.586687856,-0.419000794,0.070721119,19,-1.222364259,1.061385144,-0.107241026,-0.375027175,-0.788696378,-0.351553632,0.0936121
-0.59917277,0.789650916,0.182855568,-0.352040397,0.445547797,-0.796278579,-0.5460826,0.3537963,-0.609724316,-0.072940286,0.418088159,0.289166662,30,-0.673214724,1.079918307,-0.150245994,-0.364577901,-0.888524159,-0.322387124,0.0318051
-0.600606926,0.860620233,0.221371004,-0.250902686,0.686248877,-0.726779838,-0.375361273,0.3724179,-0.609069023,-0.563832948,-0.071286921,0.466987403,21,-0.340919343,1.369103847,-0.222489813,-0.353948963,-0.919853157,-0.275720713,0.0068379
-0.599689301,0.889147115,0.62091382,-0.137634928,0.72850157,-0.676201773,-0.541705513,0.4093838,-0.605657973,-1.032202142,0.546871075,0.430983382,56,-0.114128477,1.298435789,-0.222381909,-0.343093783,-0.574298392,-0.328220426,0
-0.596823034,0.969161541,0.674519587,0.025708677,0.640744298,-0.449274658,-0.420489837,0.4382464,-0.542851924,0.594407451,0.482479617,0.259464666,42,0.238318258,1.276345251,0.021546911,-0.332247476,0.1439868,-0.332109294,0.0788836
-0.592892792,0.970553096,1.020807574,0.164436525,0.540060985,-0.36400161,-0.389659297,0.4003453,-0.472218218,-0.36954487,0.5082362,0.20893215,63,0.675777531,1.364054632,-0.088538208,-0.320871052,0.805139611,-0.347664764,0.3825398
-0.581804042,0.974031984,1.035634701,0.246056279,0.696872744,-0.402285628,-0.299274161,0.3738927,-0.455292324,-0.060927816,0.070374286,0.024819957,56,0.863009968,1.474636662,-0.100676397,-0.309286131,1.599788095,-0.337942595,0.7283237
-0.573725146,1.258396295,1.151619682,0.311280951,1.104248401,-0.287213113,-0.358828756,0.3838715,-0.449039278,0.567112897,0.18627891,-0.228339595,51,0.956621864,1.635085912,-0.062767627,-0.303663352,1.850868946,2.998705811,1
-0.53999457,-0.462053012,-2.132856515,-0.974796203,-0.696533969,-0.826413101,-0.364771368,0.1487935,-0.563450156,-1.093144429,-0.728079791,-0.082286983,9,1.164687249,1.019781433,1.703679648,-0.043094678,-0.607868303,-0.351553632,0.6651851
-0.534532123,-0.336117263,-1.703347988,-0.895660289,-0.682280359,-0.807330134,-0.083088842,0.1725073,-0.559353017,-0.237142409,-0.805349541,-0.068896237,6,-1.896014965,0.094047838,1.365781652,-0.021839021,-0.620543064,-0.351553632,0.0813397
-0.527827903,-0.233142176,-1.370259653,-0.7454501,-0.686310256,-0.790038776,-0.104580104,0.0588556,-0.554126436,-1.764399854,-0.766714666,0.147339368,8,-1.30536504,-0.366512921,1.112020938,0.017757765,-0.788696378,-0.351553632,0.0936121
-0.480621486,-0.128775534,-1.133459909,-0.628047426,-0.646849753,-0.765001034,-0.097928788,0.0659312,-0.515714682,-0.97420423,-0.599296876,0.132779151,9,-0.699810045,0.583198098,0.848968409,0.061584388,-0.888524159,-0.322387124,0.0318051
-0.439395566,-0.020930004,-1.095558614,-0.504393224,-0.562931119,-0.709138302,0.171462865,0.2399184,-0.474472525,0.395582569,-0.702323208,-0.07530823,15,-0.286413549,0.583198098,0.604095192,0.119917116,-0.919853157,-0.275720713,0.0068379
-0.446592431,0.09735219,-0.883723715,-0.362698646,-0.542911816,-0.646398815,-0.028171913,0.2633907,-0.468426706,1.350468862,-0.650810042,-0.07044848,17,-0.100976944,0.874591394,0.547440172,0.184992743,-0.574298392,-0.328220426,0
-0.419555174,0.208676608,-0.630706252,-0.204374771,-0.523314389,0.545973118,-0.196094371,0.3080797,-0.255428378,-0.702218561,-0.676566625,0.140550944,27,0.287212836,1.493880541,0.718237426,0.25092454,0.1439868,-0.332109294,0.0788836
-0.373217593,0.320001027,-0.579907989,0.00183894,-0.52314019,0.555069026,-0.073207118,0.3136806,-0.002370801,-0.980401681,-0.766714666,0.406124218,16,0.62205325,1.353564795,0.760035488,0.323847659,0.805139611,-0.347664764,0.3825398
-0.304203662,0.414626782,-0.313195174,0.318501149,-0.49193516,-0.594794646,-0.364016841,0.3648593,0.079047613,-0.236917084,-0.805349541,0.167757507,29,0.813287049,1.496472576,0.480845725,0.400246476,1.599788095,-0.337942595,0.7283237
-0.252031982,0.575212256,0.101130901,0.522898967,-0.394774956,-0.595087237,0.049680134,0.3867285,0.118321048,-1.874399434,-0.740958083,-0.12071665,42,0.968713352,1.579397236,0.528235952,0.437425577,1.850868946,2.998705811,1
-0.56664649,-1.164788402,-1.080262107,-1.40026451,-0.424616375,-0.372148198,0.520461874,0.0360615,-0.586696294,0.287643982,-0.212948128,0.412278209,24,-1.872780591,0.665729785,-0.144181565,-0.232144265,-0.607868303,-0.351553632,0.0813397
-0.564674964,-1.038156876,-0.914413236,-1.330563721,-0.413678516,-0.314945831,0.923665163,0.0462253,-0.585253452,0.49512421,-0.328852753,0.357865084,27,-1.286806766,0.874591394,-0.157180103,-0.218276961,-0.620543064,-0.351553632,0.0936121
-0.563473228,-0.94074801,-0.547402365,-1.197182347,-0.41902911,-0.20955964,1.187649858,0.0752472,-0.584253341,-0.186731102,-0.174313254,0.057524931,33,-0.738241745,1.019781433,-0.212010983,-0.177950434,-0.788696378,-0.351553632,0.0318051
-0.5622343,-0.841251811,-0.276478295,-1.079707385,-0.405811856,-0.13623686,1.261282863,0.0853442,-0.581148973,-0.341434463,0.765802031,-0.070209511,56,-0.528401742,0.787195018,-0.184178687,-0.12896017,-0.888524159,-0.322387124,0.0068379
-0.559979394,-0.735493614,0.129513005,-0.982296881,-0.385256355,-0.036227824,1.519258193,0.0733305,-0.574596584,-0.199335479,0.26354866,-0.162748833,65,-0.100830816,0.996228893,-0.180394476,-0.08483189,-0.919853157,-0.275720713,0
-0.558380739,-0.62277764,0.174345324,-0.884614572,-0.132167212,0.125911086,1.445978823,0.0867572,-0.568568804,0.28657731,1.087759321,-0.116401454,155,0.271867528,1.203634097,-0.206578166,-0.042937196,-0.574298392,-0.328220426,0.0788836
-0.554540455,-0.512149,0.427196091,-0.634264257,-0.369354458,2.392613483,1.322703944,0.1049832,-0.429674954,-0.834171752,0.894584947,0.341687065,279,0.698845982,1.428967593,-0.241489821,-0.001430662,0.1439868,-0.332109294,0.3825398
-0.550549709,-0.402911914,0.594286406,-0.237026142,-0.360164458,2.416140573,1.145583361,0.1210203,-0.274406796,0.03740107,0.340818409,0.110648045,287,0.882810061,1.506487712,-0.199627607,0.042380435,0.805139611,-0.347664764,0.7283237
-0.541622695,-0.294370607,0.821387104,0.094261521,-0.318324941,0.174905206,1.199429077,0.1597589,-0.239038739,0.476276904,0.340818409,-0.108311388,331,1.085779721,1.557077122,-0.238292091,0.085858824,1.599788095,-0.337942595,1
-0.534198477,-0.054675218,0.917061553,0.224589419,-0.290384628,0.089575152,0.96846279,0.1637977,-0.223067833,-0.329112603,0.327940118,0.104747827,321,1.271016817,1.727686813,-0.155956717,0.106735193,1.850868946,2.998705811,0.6651851
-0.566510728,-1.145306629,0.164738399,-1.42309329,-0.717376022,-0.636944585,0.465443383,0.0408659,-0.580919889,-0.957015504,-0.586418584,0.014869947,16,-2.049157251,0.094047838,-0.046908089,-0.263946791,-0.607868303,-0.351553632,0.0813397
-0.562560359,-1.006151106,0.363325391,-1.321897748,-0.725332304,-0.596697358,0.720163211,0.0502693,-0.577260524,0.399584659,-0.663688334,0.001599743,6,-1.444625153,0.475884988,-0.037212812,-0.253765902,-0.620543064,-0.351553632,0.0936121
-0.551724753,-0.901088686,0.572835326,-1.145747473,-0.724786351,-0.520676693,0.836820364,0.0874869,-0.566892517,-0.823558084,-0.612175167,0.129310923,25,-0.871218348,0.732099348,0.051197802,-0.231294748,-0.788696378,-0.351553632,0.0318051
