tce,url,mkd,uis,fin,gov,agdp,enc,cor,dig,open,fdi,epu,wpu,cpu
0.06054988,0.4736,16.139,6.434253,1.814939,0.167953004,2.9904,0.01133508,0.148,179.2055103,0.136719447,0.23433,129.3138679,0.12,95.03284876
0.06408911,0.4905,16.1838,6.475784,1.93151,0.180479225,3.2558,0.01896326,0.142,204.4705353,0.13949747,0.179125,206.6387024,0.1,290.3845297
0.06869526,0.5025,16.5427,6.509727,1.990741,0.178642189,3.5184,0.02799235,0.072,215.2277548,0.166335259,0.657865,277.8131221,0.02,512.8383186
0.07762285,0.5063,16.7901,6.620455,2.092326,0.181819248,3.8867,0.03083787,0.079,228.3617498,0.142488165,0.70068,363.3586174,0.07,687.6163291
0.08350891,0.50682,17.6516,6.716771,2.179737,0.180872841,3.9599,0.03172969,0.083,242.5880816,0.124530233,0.1937,390.3879721,17.23,472.2192815
0.256426,0.6482,10.8427,6.774471,3.027734,0.114461279,5.6855,0.04954583,0.106,300.4678963,0.207782022,3.1,125.7,0,472.2192815
0.2665708,0.6628,11.3943,6.788734,3.067297,0.126130899,6.2054,0.05136295,0.079,71.76,0.40786003,3.26449,124.3355367,0,96.61290641
0.2864705,0.6708,11.5084,6.813178,3.310374,0.132218612,6.8073,0.05511992,0.081,112.97,0.426890319,3.37538,106.2334968,0,104.5081246
0.2958467,0.6831,12.1499,6.873769,3.58843,0.135753483,7.2992,0.05777242,0.203,155.24,0.420859982,3.4759,95.48683697,0.15,64.74577466
0.2898859,0.6969,12.4744,6.949121,3.839002,0.150447513,7.7179,0.06033211,0.149,169.29,0.485782286,3.728315,92.11420781,0.39,48.68357734
0.2764947,0.7102,13.4164,7.003069,4.128741,0.160217501,8.4114,0.06206019,0.136,202.2,0.450473243,3.92983,129.3138679,0.12,44.28451654
0.2794278,0.7223,13.8721,7.063666,5.681297,0.163153962,9.3792,0.07351072,0.145,228.1618458,0.43795122,4.04137,206.6387024,0.1,95.03284876
0.2939352,0.7338,14.5279,7.105728,5.678186,0.177457041,10.1349,0.08602832,0.088,261.1385446,0.395896124,4.130245,277.8131221,0.02,290.3845297
0.3157989,0.7458,15.349,7.162423,4.219948,0.16393867,11.3139,0.07753256,0.071,272.8265092,0.356333046,4.30811,363.3586174,0.07,512.8383186
0.3338973,0.78288,15.6114,7.208644,4.203663,0.141631259,9.6134,0.06808866,0.074,288.5864621,0.412096976,4.40542,390.3879721,17.23,687.6163291
0.03379328,0.3775,9.06592,6.031703,1.148195,0.130545868,2.2972,0.006512165,0.044,36.99,0.018070335,0.23451,125.7,0,96.61290641
0.03454133,0.397,9.13454,6.047748,1.201888,0.140839236,2.5922,0.006759344,0.038,76.65,0.02102329,0.241105,124.3355367,0,104.5081246
0.03718486,0.411,9.58021,6.077981,1.300188,0.146677032,2.9327,0.007313966,0.047,117.88,0.022709927,0.34334,106.2334968,0,64.74577466
0.04293926,0.4258,9.58047,6.120871,1.389024,0.147447154,3.2454,0.008347687,0.096,133.34,0.021202563,0.46813,95.48683697,0.15,48.68357734
0.0443493,0.4423,9.71916,6.232646,1.485769,0.161909032,3.5326,0.008995825,0.056,162.87,0.020207465,0.55342,92.11420781,0.39,44.28451654
0.04121655,0.4588,10.3472,6.353452,1.574776,0.170930431,3.8619,0.00911422,0.038,184.5227112,0.01911208,0.388555,129.3138679,0.12,95.03284876
0.04368845,0.4742,10.8194,6.438128,3.177881,0.174829806,4.1503,0.01229895,0.026,218.7026705,0.01594185,0.415905,206.6387024,0.1,290.3845297
0.04714192,0.4885,11.6615,6.53157,3.260819,0.184793955,4.3936,0.01601941,0.012,232.0937838,0.028777957,0.691665,277.8131221,0.02,512.8383186
0.04984838,0.5028,12.0191,6.568519,1.723869,0.177654454,5.1733,0.01719457,0.01,248.1304333,0.03106176,0.718585,363.3586174,0.07,687.6163291
0.05225714,0.51967,12.5963,6.558969,1.670593,0.181294612,4.9166,0.01763746,0.012,260.0179439,0.028163907,0.7181,390.3879721,17.23,472.2192815
0.1837383,0.4613,9.24005,6.452201,1.404192,0.110997647,4.1198,0.03492566,0.091,56.86,0.049776421,1.768,125.7,0,96.61290641
0.1869857,0.4793,9.94613,6.464175,1.464862,0.117405539,4.5316,0.0348249,0.064,91,0.03339282,1.880255,124.3355367,0,104.5081246
0.1900905,0.4944,10.5006,6.485408,1.6091,0.117805881,4.7569,0.03400645,0.075,132.81,0.03539524,2.107615,106.2334968,0,64.74577466
0.1713997,0.5095,11.4211,6.58174,1.766474,0.124826081,4.9417,0.02983035,0.133,151.29,0.032971577,2.316485,95.48683697,0.15,48.68357734
0.1373214,0.5265,12.2187,6.698254,1.902932,0.138367209,5.1692,0.02467993,0.092,178.11,0.035028864,2.48198,92.11420781,0.39,44.28451654
0.1241501,0.5435,12.4931,6.766819,2.029134,0.136121735,5.641,0.02403928,0.095,198.0273054,0.030532855,2.620845,129.3138679,0.12,95.03284876
0.1292456,0.5602,13.2397,6.836203,3.701882,0.12819945,6.2982,0.04107403,0.078,230.1133396,0.031000958,2.69331,206.6387024,0.1,290.3845297
0.1318273,0.5757,13.9239,6.888352,3.721799,0.129288611,6.7707,0.05842283,0.058,247.8249058,0.030964608,2.819765,277.8131221,0.02,512.8383186
0.1394146,0.591,14.5638,6.898288,2.158622,0.129100172,7.2912,0.060883,0.055,260.3807489,0.030705065,2.924555,363.3586174,0.07,687.6163291
0.1471566,0.65014,15.0293,6.886332,2.184725,0.134545937,7.2872,0.06197774,0.058,270.512667,0.037644607,2.90822,390.3879721,17.23,472.2192815
0.06217234,0.4314,10.5513,6.308542,1.361221,0.121243963,3.0227,0.01137399,0.066,252.0893095,0.018666642,0.30768,125.7,0,472.2192815
0.06280615,0.4497,10.901,6.328902,1.480303,0.140393101,3.038,0.01117097,0.057,38.13,0.017176052,0.34063,124.3355367,0,96.61290641
0.0636905,0.4637,11.8705,6.353707,1.675431,0.14773136,3.1496,0.0110328,0.085,80.63,0.018935085,0.41338,106.2334968,0,104.5081246
0.06142215,0.4783,12.6814,6.403701,1.809554,0.146594428,3.3016,0.01075063,0.172,116.55,0.02611448,0.409055,95.48683697,0.15,64.74577466
0.06921966,0.4921,13.4236,6.474571,1.935042,0.154210236,3.3984,0.01285863,0.1,134.45,0.024768961,0.38563,92.11420781,0.39,48.68357734
0.08990248,0.508,13.8031,6.534482,2.060588,0.153412889,3.6708,0.01780715,0.075,164.43,0.016628119,0.41927,129.3138679,0.12,44.28451654
0.1088324,0.5237,14.3521,6.608227,4.837297,0.160428344,3.9961,0.02294882,0.081,195.3207799,0.019398818,0.436515,206.6387024,0.1,95.03284876
0.1257502,0.5398,15.2817,6.679857,4.870334,0.168600104,4.2587,0.02560623,0.054,218.5898817,0.018431375,0.449915,277.8131221,0.02,290.3845297
0.1542952,0.555,15.5458,6.735909,2.172487,0.168588576,4.7201,0.02622687,0.045,227.9731329,0.015208597,0.481945,363.3586174,0.07,512.8383186
0.1744858,0.53307,15.963,6.759487,2.160179,0.166948987,4.9379,0.02683825,0.043,240.5884319,0.014007427,0.50488,390.3879721,17.23,687.6163291
0.1242411,0.4049,7.25627,6.284324,1.208543,0.114354135,2.8806,0.02705833,0.079,45.12,0.08073469,0.15391,125.7,0,96.61290641
0.1189972,0.4243,7.47033,6.289941,1.256687,0.127640564,3.0624,0.02586815,0.061,80.27,0.050600011,0.23482,124.3355367,0,104.5081246
0.1184448,0.438,8.1891,6.301993,1.34666,0.130668488,3.31,0.02537862,0.075,122.13,0.068676438,0.34815,106.2334968,0,64.74577466
0.1276008,0.4525,8.40341,6.359148,1.440073,0.128361824,3.521,0.02698946,0.203,132.53,0.051149595,0.40448,95.48683697,0.15,48.68357734
0.1257024,0.4682,8.86893,6.442731,1.543715,0.144203808,3.6828,0.02779052,0.099,161.75,0.03262135,0.459445,92.11420781,0.39,44.28451654
0.1154649,0.4851,9.22,6.513552,1.624878,0.1428677,3.9603,0.02753571,0.133,188.3351918,0.029450806,0.49563,129.3138679,0.12,95.03284876
0.1142511,0.502,10.0516,6.598226,3.886771,0.142231704,4.3846,0.03126753,0.127,215.0153979,0.033224437,0.501465,206.6387024,0.1,290.3845297
0.1196916,0.5175,10.0883,6.678731,3.929913,0.15042495,4.645,0.03614957,0.076,226.3727434,0.024861862,0.5147,277.8131221,0.02,512.8383186
0.1301604,0.5325,10.107,6.707495,1.899407,0.179429325,4.3003,0.0366175,0.078,240.3436223,0.026962764,0.53949,363.3586174,0.07,687.6163291
0.1378496,0.53102,10.6719,6.70247,2.05855,0.186917513,4.2185,0.03608087,0.086,251.9964222,0.027559226,0.55175,390.3879721,17.23,472.2192815
0.02253063,0.4976,10.0092,6.16391,1.176166,0.14834572,3.1763,0.003896636,0.027,46.74,0.02015249,0.35903,125.7,0,96.61290641
0.02284427,0.5156,10.754,6.17505,1.23231,0.152983986,3.4456,0.003944511,0.022,80.73,0.021628425,0.39956,124.3355367,0,104.5081246
0.025558,0.5284,10.7639,6.195918,1.299708,0.139715938,3.8919,0.004389213,0.029,122.52,0.026281252,0.49896,106.2334968,0,64.74577466
0.02848696,0.5414,11.4196,6.241455,1.326869,0.13787786,4.255,0.004931583,0.055,136.79,0.028994266,0.61284,95.48683697,0.15,48.68357734
0.02740397,0.5566,11.7682,6.306993,1.383391,0.153705776,4.4778,0.005042241,0.035,161.54,0.029437705,0.71926,92.11420781,0.39,44.28451654
0.02506248,0.5721,12.0994,6.351202,1.444875,0.15548291,4.794,0.004949558,0.042,188.3143887,0.019966763,0.792305,129.3138679,0.12,95.03284876
0.02510124,0.5876,12.9046,6.391393,2.325123,0.144988649,5.1168,0.006102756,0.035,215.4368646,0.018854347,0.815665,206.6387024,0.1,290.3845297
0.02559597,0.6007,13.3265,6.43214,2.334635,0.150829388,5.3063,0.007577266,0.019,225.5749754,0.027648177,0.830735,277.8131221,0.02,512.8383186
0.02645265,0.6131,13.7857,6.488733,1.452589,0.141602086,6.0672,0.008123165,0.016,239.7471678,0.030515672,0.8611,363.3586174,0.07,687.6163291
0.02758298,0.61146,14.7583,6.53029,1.420409,0.163103867,6.2736,0.008405548,0.019,255.1642702,0.039144928,0.87812,390.3879721,17.23,472.2192815
0.05468014,0.4289,12.6885,6.241369,1.438368,0.13428136,2.6198,0.01007605,0.062,259.3071489,0.071210347,0.53056,125.7,0,472.2192815
0.05597776,0.4469,13.3921,6.261226,1.44308,0.148169185,2.8598,0.01029727,0.05,47.71,0.040998069,0.58328,124.3355367,0,96.61290641
0.05905073,0.4607,13.7365,6.294064,1.507264,0.152879225,3.1138,0.01084799,0.064,86.22,0.039520708,0.688045,106.2334968,0,104.5081246
0.06142134,0.4758,14.0263,6.310969,1.584604,0.145999864,3.3696,0.01135706,0.15,122.04,0.039009075,0.804985,95.48683697,0.15,64.74577466
0.05285648,0.4903,14.4941,6.391918,1.659069,0.156959641,3.434,0.01027739,0.092,138.23,0.03349096,0.9103,92.11420781,0.39,48.68357734
0.03412043,0.5044,14.6364,6.497336,1.703481,0.152286372,3.7805,0.007256259,0.094,167.91,0.030560513,0.986805,129.3138679,0.12,44.28451654
0.02491174,0.5196,15.3014,6.564187,3.372178,0.15692861,4.0962,0.01794294,0.103,193.0814212,0.029352417,1.055185,206.6387024,0.1,95.03284876
0.02631819,0.5341,15.5909,6.617637,3.423928,0.158318656,4.37,0.0321646,0.057,221.8537039,0.031489537,4.320325,277.8131221,0.02,290.3845297
0.02622597,0.5491,15.807,6.660961,1.77896,0.157632497,5.0277,0.03473434,0.054,234.9370951,0.02911926,4.384385,363.3586174,0.07,512.8383186
0.02509454,0.57508,16.2828,6.689291,1.763125,0.15591257,4.8229,0.03553098,0.066,248.8768892,0.033769999,1.2156,390.3879721,17.23,687.6163291
0.1150557,0.488,8.52082,6.318827,1.013161,0.097045653,4.0809,0.02090409,0.051,53.29,0.11387866,0.48767,125.7,0,96.61290641
0.1127137,0.5072,8.62848,6.329155,1.049601,0.109581977,4.4029,0.02052559,0.051,89.73,0.090454865,0.54385,124.3355367,0,104.5081246
0.1125104,0.5202,8.76148,6.342071,1.106733,0.105425921,4.8545,0.02048454,0.062,127.04,0.082050721,0.63092,106.2334968,0,64.74577466
0.1127409,0.5323,8.79642,6.397167,1.137991,0.103019557,5.2421,0.0206134,0.125,143.35,0.082067696,0.695155,95.48683697,0.15,48.68357734
0.1140783,0.5485,8.99152,6.474914,1.194332,0.109029739,5.459,0.02196363,0.083,171.53,0.066485298,0.757925,92.11420781,0.39,44.28451654
0.1230321,0.5645,9.19132,6.523279,1.268444,0.105007923,5.9183,0.02525945,0.096,196.0201347,0.061823355,0.80734,129.3138679,0.12,95.03284876
0.135201,0.5799,10.1404,6.570602,3.555326,0.105258541,6.4173,0.02913257,0.087,225.7439659,0.065190123,0.827625,206.6387024,0.1,290.3845297
0.1431276,0.5942,10.2069,6.614203,3.578705,0.113851992,6.6328,0.03211091,0.045,240.9384281,0.068087757,0.841155,277.8131221,0.02,512.8383186
0.1630027,0.6094,10.3008,6.669849,1.314578,0.108651955,7.6827,0.03327045,0.043,253.253205,0.054436798,0.869265,363.3586174,0.07,687.6163291
0.1814118,0.63068,10.8053,6.706089,1.285614,0.150687512,6.0384,0.03358774,0.048,263.992598,0.065501978,0.88414,390.3879721,17.23,472.2192815
0.03097786,0.3335,7.80996,6.099611,1.045876,0.133728576,2.5066,0.005377162,0.026,251.0251645,0.043415754,0.15748,125.7,0,472.2192815
0.03435699,0.352,7.99755,6.106533,1.09937,0.151561079,2.7654,0.005920902,0.027,40.79,0.039481081,0.238745,124.3355367,0,96.61290641
0.03992202,0.3672,8.92507,6.123124,1.173762,0.1503786,3.1483,0.007182454,0.033,82.62,0.036431268,0.3549,106.2334968,0,104.5081246
0.04116874,0.3851,9.26906,6.200096,1.203779,0.143585326,3.4895,0.007669406,0.064,119.82,0.036946797,0.43848,95.48683697,0.15,64.74577466
0.03862729,0.4035,9.95169,6.29148,1.249606,0.165620248,3.6842,0.007435883,0.045,134.18,0.036901299,0.531305,92.11420781,0.39,48.68357734
0.03911213,0.4204,10.7373,6.348111,1.324043,0.151770192,4.0059,0.007723004,0.039,160.54,0.037299932,0.60424,129.3138679,0.12,44.28451654
0.04274774,0.4373,10.8208,6.435455,3.252455,0.163989227,4.3638,0.00992129,0.03,187.8050821,0.037602978,0.63775,206.6387024,0.1,95.03284876
0.04511945,0.4528,11.1107,6.507504,3.341767,0.187371182,4.5644,0.01268904,0.015,213.5129396,0.046516626,0.65318,277.8131221,0.02,290.3845297
0.0509486,0.468,11.1138,6.623221,1.687362,0.221310283,4.381,0.01419414,0.014,224.6030998,0.053080329,0.677105,363.3586174,0.07,512.8383186
0.05595454,0.50133,11.7341,6.721684,1.834329,0.218183141,4.3908,0.01484,0.019,239.1885085,0.052606379,0.69031,390.3879721,17.23,687.6163291
0.0201689,0.4092,7.16322,6.207248,1.050603,0.094414442,3.6924,0.003379139,0.034,261.8086338,0.068498388,0.35901,125.7,0,472.2192815
0.02167328,0.4283,7.49271,6.221558,1.119346,0.104883492,3.9947,0.003686553,0.027,43.14,0.076396374,0.39938,124.3355367,0,96.61290641
0.02425309,0.4421,8.29404,6.24801,1.235769,0.105080097,4.4297,0.004182457,0.034,80.97,0.070687733,0.48544,106.2334968,0,104.5081246
0.02508603,0.457,8.93679,6.327823,1.288387,0.105402855,4.8471,0.004436727,0.063,122.81,0.066983537,0.56419,95.48683697,0.15,64.74577466
0.02331066,0.4756,9.31998,6.436702,1.358291,0.115145821,5.0162,0.00443541,0.05,136.55,0.054792207,0.639075,92.11420781,0.39,48.68357734
0.02409462,0.4938,9.78475,6.504861,1.439568,0.113554639,5.4522,0.004934013,0.063,169.28,0.051820657,0.700205,129.3138679,0.12,44.28451654
0.028103,0.5106,10.2502,6.55998,3.254582,0.110143871,5.9911,0.01095006,0.048,200.458424,0.053909728,0.725025,206.6387024,0.1,95.03284876
0.03061829,0.5263,10.5039,6.611615,3.245344,0.113049438,6.3996,0.01754995,0.035,226.293833,0.052310061,0.74461,277.8131221,0.02,290.3845297
0.03262654,0.5413,10.5129,6.635107,1.515193,0.106017057,6.3996,0.01927899,0.035,236.8077911,0.059841046,0.775165,363.3586174,0.07,512.8383186
0.03381106,0.53653,11.069,6.635133,1.592984,0.104371121,7.8875,0.01985847,0.037,251.1954376,0.039131103,0.79165,390.3879721,17.23,687.6163291
0.02108048,0.4092,8.0391,6.125697,1.030774,0.116376214,2.9487,0.003766224,0.018,42.56,0.038373876,0.42791,125.7,0,96.61290641
0.02359866,0.4284,9.03411,6.134477,1.082848,0.137996788,3.1211,0.004173658,0.014,80.21,0.032626676,0.524285,124.3355367,0,104.5081246
0.02674669,0.4424,9.77738,6.143012,1.165979,0.150893288,3.3569,0.004674645,0.016,130.57,0.031989094,0.662335,106.2334968,0,64.74577466
0.02658472,0.457,9.99315,6.183373,1.22212,0.148752603,3.6366,0.00497845,0.027,134.09,0.050648267,0.74649,95.48683697,0.15,48.68357734
0.02549252,0.4754,10.7884,6.24839,1.30361,0.161194613,3.7987,0.005416435,0.013,165.02,0.046484829,0.822355,92.11420781,0.39,44.28451654
0.02541803,0.4923,10.9877,6.281512,1.453292,0.166369358,4.1138,0.005810358,0.018,189.4361781,0.041256304,0.87803,129.3138679,0.12,95.03284876
0.02618763,0.5091,11.8535,6.324928,2.064044,0.154501133,4.4086,0.007382815,0.02,219.4029623,0.045320332,0.81913,206.6387024,0.1,290.3845297
0.02680143,0.5247,12.0779,6.38133,2.091086,0.145553345,4.653,0.008788969,0.011,236.6737962,0.050620084,0.78823,277.8131221,0.02,512.8383186
0.02990679,0.5397,12.1658,6.541116,1.488722,0.13937812,5.919,0.01017036,0.009,248.9936955,0.041191381,0.90866,363.3586174,0.07,687.6163291
0.03294209,0.54852,12.6948,6.679207,1.376792,0.146135665,6.6239,0.01155186,0.008,259.111553,0.028400788,0.9788,390.3879721,17.23,472.2192815
0.02351836,0.46,8.66002,6.321255,1.037301,0.116453976,4.6049,0.004207873,0.059,259.3873358,0.012398006,0.63149,125.7,0,472.2192815
0.0205993,0.476,9.3959,6.323472,1.091877,0.12418834,5.0408,0.003694107,0.049,52.02,0.012934987,0.689105,124.3355367,0,96.61290641
0.01757422,0.489,10.359,6.332848,1.195745,0.124514394,5.3863,0.003516447,0.063,88.24,0.015170157,0.807645,106.2334968,0,104.5081246
0.01667346,0.5036,11.2097,6.350574,1.239168,0.137090141,5.526,0.003669662,0.122,120.44,0.011789645,0.91268,95.48683697,0.15,64.74577466
0.01579477,0.5161,11.2897,6.384343,1.299825,0.135886942,5.5681,0.003571054,0.071,158.11,0.0218062,0.98248,92.11420781,0.39,48.68357734
0.0239239,0.5311,11.4345,6.426395,1.378704,0.143303215,5.8894,0.005401297,0.076,171.78,0.054706942,1.035565,129.3138679,0.12,44.28451654
0.03706094,0.5472,11.8928,6.473035,3.02632,0.145085739,6.3977,0.01136026,0.041,196.9112623,0.065518328,1.07101,206.6387024,0.1,95.03284876
0.04732276,0.5629,12.5721,6.525895,3.012994,0.157055729,6.7294,0.0160008,0.029,224.9374911,0.072971808,1.09672,277.8131221,0.02,290.3845297
0.06116088,0.577,13.2156,6.568937,1.508457,0.18700392,6.3473,0.01626982,0.019,237.1273505,0.109238227,1.13671,363.3586174,0.07,512.8383186
0.06966114,0.57353,13.3034,6.586911,1.652508,0.186115764,7.1541,0.0161113,0.018,249.3965209,0.121802428,1.15904,390.3879721,17.23,687.6163291
0.05507606,0.3485,10.4508,6.042488,1.247809,0.140761292,2.159,0.01013564,0.049,37.35,0.042190612,0.38967,125.7,0,96.61290641
0.05468698,0.3681,11.3348,6.065161,1.311302,0.166614689,2.3086,0.01015472,0.038,77.75,0.035439897,0.403345,124.3355367,0,104.5081246
0.05780591,0.3827,12.0671,6.101126,1.448217,0.172092241,2.4692,0.01076527,0.045,115.41,0.044495425,0.46045,106.2334968,0,64.74577466
0.07090353,0.3956,12.9997,6.161666,1.566124,0.168188461,2.665,0.0131503,0.092,131.61,0.044416628,0.56766,95.48683697,0.15,48.68357734
0.06403987,0.413,13.692,6.231494,1.64168,0.181385647,2.8653,0.01257984,0.053,158.02,0.041523527,0.62602,92.11420781,0.39,44.28451654
0.04536849,0.4297,14.0821,6.283402,1.693486,0.176566709,3.101,0.009759164,0.047,185.8586518,0.034610074,0.636405,129.3138679,0.12,95.03284876
0.04323745,0.4467,14.6542,6.352456,4.750744,0.173377575,3.3255,0.01811135,0.049,213.8583757,0.041023305,0.62759,206.6387024,0.1,290.3845297
0.0428226,0.4623,15.3893,6.428623,4.796761,0.182237711,3.5519,0.02872442,0.034,222.4976854,0.047533157,0.614795,277.8131221,0.02,512.8383186
0.04399359,0.4773,15.9675,6.556911,1.858845,0.1834872,3.8064,0.03117745,0.032,238.9751849,0.04603822,0.65912,363.3586174,0.07,687.6163291
0.04566652,0.50617,16.5771,6.648757,1.911436,0.188493731,4.0315,0.03182625,0.038,252.3260935,0.032757154,0.69162,390.3879721,17.23,472.2192815
0.0731514,0.3154,9.98064,5.884684,1.288798,0.175791252,1.7779,0.01240069,0.038,246.7730829,0.009580296,0.16804,125.7,0,472.2192815
0.07213715,0.3349,9.99711,5.913085,1.379675,0.20754609,1.9029,0.01226609,0.039,35.38,0.009713102,0.207,124.3355367,0,96.61290641
0.07159624,0.3502,10.488,5.958944,1.512967,0.20153164,2.1073,0.01223565,0.05,71.95,0.010146057,0.261225,106.2334968,0,104.5081246
0.06930225,0.3649,10.9573,6.010493,1.592668,0.206168563,2.3359,0.01200314,0.067,110.23,0.012338885,0.29273,95.48683697,0.15,64.74577466
0.05946548,0.3823,11.6344,6.090782,1.674673,0.209694508,2.494,0.01107028,0.045,121.59,0.010310997,0.321215,92.11420781,0.39,48.68357734
0.05362574,0.4,11.8397,6.175948,1.758512,0.211145464,2.7332,0.01114445,0.061,154,0.008214577,0.347975,129.3138679,0.12,44.28451654
0.0567581,0.4171,12.0422,6.267737,5.194983,0.2095147,3.0117,0.01802567,0.055,183.6129691,0.008354138,0.36321,206.6387024,0.1,95.03284876
0.05843658,0.433,12.4119,6.358588,5.246884,0.209289087,3.2673,0.02498549,0.039,209.7289849,0.009886839,0.374335,277.8131221,0.02,290.3845297
0.06216387,0.4483,13.0733,6.433875,1.850008,0.185490519,3.9719,0.02472004,0.04,221.4709988,0.01188595,0.40291,363.3586174,0.07,512.8383186
0.06611537,0.46164,13.2777,6.471133,1.798581,0.191431394,3.7443,0.02370562,0.044,233.7432363,0.01456246,0.42108,390.3879721,17.23,687.6163291
0.02721153,0.3625,9.84128,5.883346,1.50931,0.174925259,2.0603,0.005073787,0.023,253.9370515,0.033781162,0.28673,125.7,0,472.2192815
0.02866664,0.3819,9.95569,5.880397,1.497952,0.200383591,2.2347,0.005310586,0.016,43.19,0.031306794,0.31817,124.3355367,0,96.61290641
0.03186484,0.3967,10.5706,5.884134,1.609605,0.189734119,2.4754,0.006135712,0.02,79.17,0.026713007,0.38599,106.2334968,0,104.5081246
0.03255994,0.4108,10.7441,5.914981,1.777545,0.18778381,2.749,0.00661601,0.043,119.85,0.026426095,0.450295,95.48683697,0.15,64.74577466
0.03140475,0.4277,11.2269,5.97201,1.887489,0.196843063,3.0157,0.006768069,0.024,139.5,0.021328047,0.47365,92.11420781,0.39,48.68357734
0.0318653,0.4442,11.6236,6.067379,1.990833,0.196290117,3.1733,0.007304137,0.031,161.77,0.017145196,0.496615,129.3138679,0.12,44.28451654
0.03363309,0.4605,11.9055,6.185195,4.957679,0.205057165,3.4025,0.01148817,0.045,189.0622122,0.01524711,0.529245,206.6387024,0.1,95.03284876
0.03503672,0.476,12.3741,6.290626,4.973649,0.217773683,3.6941,0.01619874,0.022,216.802564,0.019637352,0.544265,277.8131221,0.02,290.3845297
0.03724872,0.4898,12.4225,6.370227,2.007926,0.217511882,4.2641,0.01805932,0.02,228.230018,0.018252357,0.564495,363.3586174,0.07,512.8383186
0.03925715,0.5,13.3968,6.399712,1.954751,0.217416099,4.4922,0.01911739,0.02,242.0550182,0.028584871,0.5748,390.3879721,17.23,687.6163291
0.00879763,0.315,11.197,5.764651,1.211623,0.170516309,1.5734,0.001967307,0.031,239.628749,0.020921622,0.28982,125.7,0,472.2192815
0.00963889,0.3344,11.9398,5.780942,1.254164,0.20321073,1.7734,0.002158297,0.031,23.88,0.022488549,0.326615,124.3355367,0,96.61290641
0.01162244,0.3478,12.4032,5.816662,1.307145,0.195459749,2.0359,0.002592077,0.039,63.75,0.026804329,0.402915,106.2334968,0,104.5081246
0.01257691,0.3619,12.4551,5.863287,1.336364,0.190978766,2.2625,0.002823885,0.081,106.08,0.025994822,0.44566,95.48683697,0.15,64.74577466
0.01177632,0.3785,13.3491,5.953352,1.402053,0.205771163,2.3728,0.002829638,0.048,119.52,0.023307722,0.46971,92.11420781,0.39,48.68357734
0.01066609,0.3951,13.7966,6.051578,1.469476,0.212027246,2.5682,0.002830129,0.037,149.17,0.025907728,0.5036,129.3138679,0.12,44.28451654
0.01032392,0.4122,14.0621,6.138991,8.765141,0.207342359,2.7978,0.008088327,0.023,176.3488159,0.025051836,0.526125,206.6387024,0.1,95.03284876
0.0104605,0.4282,14.0631,6.234091,8.815974,0.230721712,3.0817,0.01434944,0.012,201.0890565,0.034868879,0.548745,277.8131221,0.02,290.3845297
0.01090488,0.4436,14.8458,6.338375,1.563846,0.20634737,3.6891,0.01596888,0.01,212.521975,0.032195122,0.57398,363.3586174,0.07,512.8383186
0.01136795,0.42572,15.1689,6.399616,1.536035,0.211190656,3.6214,0.01660165,0.016,225.3789474,0.032719248,0.58604,390.3879721,17.23,687.6163291
0.02268242,0.3154,9.25409,5.823346,1.377341,0.168705865,1.7396,0.003931098,0.032,246.8027561,0.014234781,0.22103,125.7,0,472.2192815
0.02609682,0.3344,9.26174,5.835629,1.44342,0.196570929,1.9592,0.004491373,0.028,33.27,0.012500489,0.245615,124.3355367,0,96.61290641
0.03122296,0.3489,9.99541,5.864245,1.554905,0.201035006,2.2296,0.005322978,0.036,70.79,0.016225802,0.29305,106.2334968,0,104.5081246
0.03354805,0.3638,10.2826,5.947769,1.66406,0.206941406,2.4461,0.005864536,0.072,105.17,0.018160034,0.33491,95.48683697,0.15,64.74577466
0.03285457,0.3805,10.4781,6.057209,1.790846,0.210213034,2.7001,0.006192509,0.043,125.1,0.017681237,0.36161,92.11420781,0.39,48.68357734
0.02945895,0.398,11.3258,6.142669,1.878273,0.207806426,2.8305,0.006011183,0.045,154.13,0.015688446,0.379045,129.3138679,0.12,44.28451654
0.02798486,0.4152,11.3691,6.23845,6.726694,0.220685597,3.1102,0.01101265,0.025,180.5811858,0.010026627,0.39404,206.6387024,0.1,95.03284876
0.02854548,0.431,11.9255,6.332263,6.775481,0.232036181,3.377,0.01729972,0.016,206.9614185,0.013795547,0.4107,277.8131221,0.02,290.3845297
0.03060126,0.4463,12.4996,6.3695,1.976585,0.222460486,3.8943,0.01899031,0.017,217.6238024,0.017938113,0.431175,363.3586174,0.07,512.8383186
0.03271113,0.4408,13.0153,6.365496,1.952936,0.22033596,4.071,0.01963436,0.019,231.2821411,0.021683856,0.44024,390.3879721,17.23,687.6163291
0.2686133,0.661,10.8041,6.951335,3.20563,0.113868268,6.8315,0.05893756,0.098,303.9931696,0.217674798,3.76015,125.7,0,472.2192815
0.2779929,0.675,11.1293,6.927067,3.146292,0.111196903,7.9482,0.06059507,0.08,76.19,0.160529129,4.102195,124.3355367,0,96.61290641
0.3006648,0.676,11.7691,6.901861,3.07473,0.121529907,8.9,0.0650916,0.084,122.35,0.1488349,4.847175,106.2334968,0,104.5081246
0.3115531,0.706,12.039,6.917892,3.057255,0.119171756,9.8,0.06838169,0.163,168.4,0.16122785,5.724345,95.48683697,0.15,64.74577466
