url,mkd,uis,fin,gov,agdp,enc,cor,dig,open,fdi,epu,wpu,cpu,tce
0.3992,13.7792,6.488777,6.809945,0.376882055,3.269,0.005650696,0.011,216.4351316,0.002312113,0.008,363.3586174,0.07,687.6163291,0.03178611
0.3743,10.4648,6.310709,0.9488702,0.098131372,3.2678,0.005862243,0.022,80.35,0.033927919,0.05769,124.3355367,0,104.5081246,0.02850168
0.433,12.4119,6.358588,5.246884,0.209289087,3.2673,0.02498549,0.039,209.7289849,0.009886839,0.374335,277.8131221,0.02,290.3845297,0.05843658
0.62938,12.9898,7.047767,4.100806,0.294298633,3.2671,0.01366876,0.085,185.974732,0.021973047,0.185615,206.6387024,0.1,95.03284876,0.07685444
0.4658,10.0294,6.316988,1.509668,0.125649326,3.265,0.009884665,0.096,45.38,0.077646416,0.72783,124.3355367,0,96.61290641,0.06317729
0.52928,14.6664,6.671505,3.267828,0.22912657,3.2646,0.01394322,0.082,169.96,0.012723351,0.374735,129.3138679,0.12,44.28451654,0.08475256
0.5108,13.3357,6.524862,2.427767,0.140852864,3.2642,0.016143,0.035,216.0163757,0.212856499,0.02376,206.6387024,0.1,290.3845297,0.0507377
0.4902,12.5758,6.036443,2.111201,0.229761814,3.2634,0.005522264,0.043,171.48,0.097607793,0.17462,92.11420781,0.39,44.28451654,0.02920847
0.49381,14.1724,6.322905,3.954745,0.274767455,3.2605,0.01279731,0.083,173.7030511,0.017671852,0.141085,206.6387024,0.1,95.03284876,0.05969211
0.30671,7.98,6.008109,1.822174,0.242133263,3.2562,0.002467942,0.035,108.78,0.072806366,0.557165,95.48683697,0.15,64.74577466,0.01890703
0.4905,16.1838,6.475784,1.93151,0.180479225,3.2558,0.01896326,0.142,204.4705353,0.13949747,0.179125,206.6387024,0.1,290.3845297,0.06408911
0.59799,9.55016,6.418239,1.650804,0.304666319,3.2556,0.008250499,0.012,77.75,0.002868625,0.02549,124.3355367,0,104.5081246,0.04807162
0.5197,15.1165,7.166963,5.772886,0.284278987,3.2555,0.0472259,0.09,213.8133562,0.127486087,2.28421,277.8131221,0.02,290.3845297,0.2686237
0.4882,12.1102,6.256094,2.140249,0.281233099,3.2541,0.00264772,0.015,127.68,0.054956261,0.50464,106.2334968,0,64.74577466,0.01465089
0.4525,12.3273,6.729406,4.247118,0.328031809,3.253,0.01166642,0.012,230.5310181,0.268255349,0.38212,277.8131221,0.02,512.8383186,0.01497217
0.4255,10.9772,6.194633,3.078267,0.437741255,3.2523,0.003634628,0.009,162.82,0.009799052,0.02033,92.11420781,0.39,44.28451654,0.01751128
0.6411,11.4018,6.716063,4.206241,0.220592777,3.2487,0.02818337,0.093,232.225052,0.028204224,2.38066,277.8131221,0.02,512.8383186,0.09789719
0.4258,9.58047,6.120871,1.389024,0.147447154,3.2454,0.008347687,0.096,133.34,0.021202563,0.46813,95.48683697,0.15,48.68357734,0.04293926
0.4903,12.055,6.842561,2.07848,0.290726445,3.2453,0.01274496,0.025,225.6909894,0.006387832,0.06074,363.3586174,0.07,687.6163291,0.01351349
0.5029,13.3583,6.455303,6.951369,0.283400123,3.2429,0.01339478,0.102,236.9535856,0.125712904,1.1213,277.8131221,0.02,512.8383186,0.01259078
0.4385,11.7732,6.141324,1.764689,0.193931334,3.2318,0.005878346,0.116,119.48,0.037861011,0.04802,95.48683697,0.15,64.74577466,0.02904297
0.5893,11.7653,6.367452,1.575098,0.203600773,3.2308,0.003329142,0.014,43.65,0.021131202,0.020815,124.3355367,0,96.61290641,0.02425343
0.5298,13.8586,6.535287,2.224255,0.292514159,3.2303,0.0108672,0.024,219.5575637,0.066450757,0.023055,363.3586174,0.07,512.8383186,0.01704218
0.4606,10.1678,7.092514,2.134593,0.283918645,3.23,0.001732459,0.026,160.43,0.010773722,0.097145,129.3138679,0.12,44.28451654,0.007734302
0.71672,13.7149,5.885007,3.624285,0.307989985,3.2278,0.006198674,0.04,211.9970711,0.039855072,0.08285,363.3586174,0.07,512.8383186,0.03623978
0.6561,13.3473,5.935785,8.908825,0.32404407,3.2277,0.006010849,0.059,181.6038942,0.021071754,0.01691,206.6387024,0.1,95.03284876,0.04317178
0.4651,14.544,6.21643,2.188425,0.241308679,3.2269,0.00286317,0.139,160.96,0.097084563,0.40885,129.3138679,0.12,44.28451654,0.01197878
0.38441,13.255,6.647323,4.521032,0.286448263,3.2256,0.01336898,0.03,231.5763819,0.200844258,0.02448,363.3586174,0.07,687.6163291,0.1068353
0.5356,11.9589,6.818475,2.850787,0.283074884,3.225,0.02637556,0.288,225.4615407,0.010392292,0.098155,363.3586174,0.07,512.8383186,0.0294921
0.5492,14.2568,6.162702,1.934874,0.228326431,3.2236,0.003555862,0.065,165.29,0.047309889,0.35885,129.3138679,0.12,44.28451654,0.01468091
0.412,13.2384,6.263875,5.595912,0.224002071,3.2232,0.005980846,0.065,185.6617088,0.165358435,0.035345,206.6387024,0.1,95.03284876,0.02367399
0.4421,10.0191,6.382414,5.809139,0.420521447,3.2168,0.005074588,0.025,199.3359212,0.009183497,1.049375,206.6387024,0.1,290.3845297,0.0317384
0.505,10.5156,6.35779,1.948633,0.212846686,3.2142,0.005139003,0.016,91.96,0.028992422,0.14388,106.2334968,0,104.5081246,0.03088077
0.30615,7.16811,6.013825,1.474168,0.205059642,3.213,0.002165248,0.018,37.09,0.035553716,0.35281,124.3355367,0,96.61290641,0.017611
0.4722,11.8897,6.213778,11.15889,0.235849057,3.2124,0.01481238,0.025,228.1655311,0.030628886,0.047425,277.8131221,0.02,512.8383186,0.008099077
0.5315,8.75661,6.421721,1.686637,0.191418768,3.2119,0.01185421,0.036,280.7823182,0.315956078,1.61996,125.7,0,472.2192815,0.062468
0.5064,9.96428,6.017967,1.56873,0.169994582,3.2103,0.002728345,0.013,62.24,0.222692305,0.09006,125.7,0,96.61290641,0.01223902
0.4561,10.0193,6.081045,1.54172,0.158520916,3.208,0.003745784,0.05,156.69,0.007334845,0.07112,92.11420781,0.39,44.28451654,0.01415185
0.5254,11.0581,6.784024,7.678047,0.27082581,3.2066,0.0243253,0.284,215.6859157,0.013742645,0.18258,277.8131221,0.02,290.3845297,0.02888337
0.74332,14.0368,6.635865,2.858302,0.376648422,3.2028,0.003564223,0.026,204.7110367,0.001927493,0.01101,277.8131221,0.02,290.3845297,0.02275552
0.6346,10.6562,6.669189,4.185699,0.216944292,3.2017,0.02328552,0.12,221.8888433,0.01905786,2.185865,206.6387024,0.1,290.3845297,0.09582169
0.30575,14.048,6.419713,5.934717,0.295281403,3.2012,0.01453682,0.027,202.3638202,0.101787666,0.03628,277.8131221,0.02,290.3845297,0.08055105
0.4521,8.99386,6.043645,1.393148,0.163399854,3.1982,0.003996673,0.035,90.9,0.017368554,0.066745,124.3355367,0,104.5081246,0.01620604
0.4889,10.5955,6.419674,2.941752,0.211240829,3.1955,0.006762103,0.037,154.3,0.124410194,0.20241,129.3138679,0.12,44.28451654,0.04138779
0.4728,13.5043,6.212383,3.117985,0.226673261,3.1905,0.0177058,0.242,206.0345427,0.030330786,0.047345,206.6387024,0.1,290.3845297,0.01507293
0.4453,11.2004,6.242788,2.0806,0.16743186,3.1876,0.01231089,0.036,128.28,0.061104632,0.116755,106.2334968,0,64.74577466,0.06151686
0.54683,12.1108,6.694526,3.586125,0.20942686,3.1856,0.05508829,0.052,226.668396,0.090711983,1.064985,363.3586174,0.07,512.8383186,0.1047915
0.41744,11.6737,6.300952,5.695183,0.309951662,3.1856,0.00405343,0.022,195.1809214,0.028860196,0.01619,206.6387024,0.1,290.3845297,0.01389733
0.4402,10.4484,6.423872,6.078854,0.445172842,3.1849,0.005986718,0.016,205.2236287,0.075215023,0.966815,277.8131221,0.02,512.8383186,0.03681067
0.29946,14.2365,6.439133,4.351315,0.309734075,3.1802,0.015455,0.026,216.6154195,0.122552237,0.03133,363.3586174,0.07,512.8383186,0.08989563
0.44321,11.5857,6.338043,2.090087,0.30300239,3.177,0.002483549,0.012,176.796262,0.002401699,0.00468,129.3138679,0.12,95.03284876,0.01220362
0.4415,8.96439,6.159588,1.958252,0.17492008,3.1765,0.003900067,0.028,135.07,0.034505352,0.046125,106.2334968,0,64.74577466,0.01817295
0.4976,10.0092,6.16391,1.176166,0.14834572,3.1763,0.003896636,0.027,46.74,0.02015249,0.35903,125.7,0,96.61290641,0.02253063
0.4442,11.6236,6.067379,1.990833,0.196290117,3.1733,0.007304137,0.031,161.77,0.017145196,0.496615,129.3138679,0.12,44.28451654,0.0318653
0.5097,7.15846,6.963094,1.397907,0.177394664,3.1722,0.06292512,0.024,50.35,0.115837483,4.841455,124.3355367,0,96.61290641,0.3468472
0.4608,11.5755,6.231729,2.087268,0.22166232,3.1714,0.01571443,0.031,158.78,0.01442403,0.06671,92.11420781,0.39,44.28451654,0.04544914
0.692,9.77932,6.986316,4.783918,0.202448177,3.1712,0.02502264,0.037,65.63,0.176028344,0.27874,125.7,0,96.61290641,0.1148667
0.411,9.25957,6.192006,1.853711,0.172070277,3.1705,0.006408671,0.042,239.7235631,0.011012177,0.05695,125.7,0,472.2192815,0.04478237
0.533,13.2575,6.498499,1.742533,0.165475975,3.1702,0.00761059,0.041,96.39,0.14230753,0.204795,124.3355367,0,104.5081246,0.03617339
0.4046,12.0265,6.105415,1.954068,0.190498365,3.1664,0.005156512,0.044,133.95,0.021697955,0.20409,95.48683697,0.15,48.68357734,0.02769276
0.401,4.95962,6.223815,0.9380282,0.121467102,3.1644,0.004190413,0.044,42.63,0.012744733,0.308,125.7,0,96.61290641,0.01783903
0.6168,15.0579,5.779257,20.47182,0.415759256,3.1592,0.003855381,0.025,205.2774825,0.088096151,0.1274067,277.8131221,0.02,290.3845297,0.01888202
0.4825,10.4288,6.388337,4.564353,0.260188183,3.1585,0.00690894,0.02,180.4265712,0.055439401,1.01745,206.6387024,0.1,95.03284876,0.01300741
0.42784,8.45056,6.252865,1.480464,0.153259641,3.1579,0.006874043,0.029,49.34,0.045192571,0.05497,125.7,0,96.61290641,0.03751765
0.5279,14.1724,6.738201,3.241836,0.373105732,3.1573,0.01942123,0.075,218.9246205,0.073666617,0.038455,363.3586174,0.07,512.8383186,0.01938003
0.4299,9.62476,6.097467,1.958689,0.131873929,3.1562,0.01002505,0.029,56.7,0.1635902,0.19169,125.7,0,96.61290641,0.0312173
0.54733,14.9954,6.461178,4.669453,0.32450675,3.1514,0.01548992,0.026,224.0426977,0.126233126,0.02895,390.3879721,17.23,687.6163291,0.09512687
0.4226,13.5175,6.231322,1.488457,0.165171861,3.1508,0.008779515,0.11,127.82,0.079749077,0.28643,95.48683697,0.15,48.68357734,0.05008207
0.4096,12.8952,6.146878,2.135369,0.218423369,3.1502,0.002346604,0.046,160.13,0.164968287,0.04855,129.3138679,0.12,44.28451654,0.01080347
0.4637,11.8705,6.353707,1.675431,0.14773136,3.1496,0.0110328,0.085,80.63,0.018935085,0.41338,106.2334968,0,104.5081246,0.0636905
0.4697,7.27702,6.084583,1.298918,0.105695701,3.149,0.005193424,0.017,257.6919784,0.181095526,0.2393,125.7,0,472.2192815,0.01701237
0.3672,8.92507,6.123124,1.173762,0.1503786,3.1483,0.007182454,0.033,82.62,0.036431268,0.3549,106.2334968,0,104.5081246,0.03992202
0.4967,13.6164,6.404618,1.92925,0.188520117,3.1482,0.008058613,0.022,132.85,0.105047699,0.231975,106.2334968,0,64.74577466,0.04360779
0.483,9.67415,6.47317,2.046799,0.175330205,3.1477,0.01216473,0.064,147.21,0.225663408,0.21955,95.48683697,0.15,48.68357734,0.06125417
0.50454,13.4386,6.552024,2.752412,0.211069643,3.1465,0.004982714,0.132,126.81,0.021215165,0.268545,95.48683697,0.15,64.74577466,0.03345126
0.51724,14.282,6.623123,2.964036,0.229419187,3.1434,0.008055427,0.075,136.3,0.012270156,0.3619,92.11420781,0.39,48.68357734,0.05113335
0.3981,9.81115,6.239965,1.660913,0.123949199,3.142,0.009513463,0.057,122.88,0.171752547,0.14105,95.48683697,0.15,64.74577466,0.04487218
0.5,14.3531,6.448683,2.092606,0.229166205,3.1363,0.01365516,0.051,233.2686874,0.026720558,0.04748,390.3879721,17.23,472.2192815,0.03180685
0.31473,13.0678,6.556075,5.242393,0.35303255,3.1312,0.005322762,0.011,209.1265792,0.002311234,0.008,277.8131221,0.02,512.8383186,0.02664666
0.6341,7.80776,6.582558,1.584146,0.129378126,3.1301,0.01415863,0.026,145.44,0.247269467,0.10513,95.48683697,0.15,48.68357734,0.05404029
0.5089,12.6779,6.397855,1.45097,0.148147364,3.1255,0.01007809,0.034,165.15,0.232129711,0.139085,92.11420781,0.39,44.28451654,0.04831138
0.3842,12.3597,6.507234,3.322359,0.252916864,3.1223,0.01146194,0.034,192.6705642,0.35171824,0.128275,129.3138679,0.12,95.03284876,0.08150256
0.4284,9.03411,6.134477,1.082848,0.137996788,3.1211,0.004173658,0.014,80.21,0.032626676,0.524285,124.3355367,0,104.5081246,0.02359866
0.50954,14.0827,6.706521,11.55303,0.313406731,3.1209,0.01775156,0.061,210.3151378,0.078274439,0.045145,277.8131221,0.02,290.3845297,0.01820312
0.4814,12.9263,6.220513,4.97078,0.249248516,3.1203,0.01156137,0.055,215.2448823,0.005044117,0.078235,277.8131221,0.02,512.8383186,0.02924968
0.6985,11.3427,6.727589,2.206862,0.122341262,3.1201,0.0238468,0.053,153.02,0.341821935,0.163175,95.48683697,0.15,48.68357734,0.1169001
0.546,10.5298,6.601985,4.328956,0.135658214,3.1172,0.01347649,0.053,67.66,0.073320242,0.37339,125.7,0,96.61290641,0.06164521
0.4607,13.7365,6.294064,1.507264,0.152879225,3.1138,0.01084799,0.064,86.22,0.039520708,0.688045,106.2334968,0,104.5081246,0.05905073
0.24121,10.8397,6.179426,1.189254,0.200417165,3.1121,0.006055785,0.657,229.4121065,0.004472578,0.03675,125.7,0,472.2192815,0.0534382
0.4152,11.3691,6.23845,6.726694,0.220685597,3.1102,0.01101265,0.025,180.5811858,0.010026627,0.39404,206.6387024,0.1,95.03284876,0.02798486
0.4587,10.1961,6.650443,2.529634,0.239870752,3.1101,0.001942089,0.033,167.7,0.106362158,0.219165,92.11420781,0.39,44.28451654,0.01009258
0.6387,11.3162,5.835905,1.787894,0.206065893,3.1076,0.004306917,0.024,47.69,0.117020218,0.0925,124.3355367,0,96.61290641,0.03748318
0.52539,11.6334,6.581228,5.606561,0.311914275,3.1057,0.05173797,0.052,214.8511355,0.080003365,0.8569,277.8131221,0.02,290.3845297,0.09773624
0.39311,10.8893,5.987972,2.167553,0.267874363,3.1049,0.005070083,0.042,42.32,0.03201548,0.166265,124.3355367,0,96.61290641,0.04203956
0.3722,12.3757,6.158328,1.96604,0.218772685,3.1046,0.00337213,0.027,157.61,0.066133053,0.04839,92.11420781,0.39,44.28451654,0.01499356
0.4421,9.62263,6.061522,1.497386,0.155605695,3.1024,0.003620409,0.09,125.21,0.016724768,0.085475,95.48683697,0.15,48.68357734,0.01480793
0.441,16.4558,6.41445,2.466333,0.244278735,3.1019,0.004099036,0.008,221.0229859,0.01972102,0.07438,363.3586174,0.07,512.8383186,0.007685221
0.48874,12.704,6.519058,2.576053,0.20543322,3.1015,0.004789945,0.661,89.51,0.026902904,0.15205,106.2334968,0,104.5081246,0.03217607
0.5168,18.154,6.516994,3.030995,0.389079289,3.1011,0.01357928,0.058,250.1086248,0.08194788,0.03453,390.3879721,17.23,472.2192815,0.03044713
0.4297,14.0821,6.283402,1.693486,0.176566709,3.101,0.009759164,0.047,185.8586518,0.034610074,0.636405,129.3138679,0.12,95.03284876,0.04536849
0.44638,10.8937,6.19796,2.024866,0.251234431,3.1001,0.001565683,0.031,162.78,0.005203554,0.025295,92.11420781,0.39,44.28451654,0.00670985
0.61021,11.5754,6.917768,3.367595,0.275306872,3.0989,0.01148132,0.074,143.26,0.024458161,0.186295,92.11420781,0.39,48.68357734,0.07786454
0.54149,12.6653,6.583632,3.731294,0.277222323,3.0909,0.0394508,0.049,230.229326,0.077180922,0.6853,390.3879721,17.23,687.6163291,0.08652704
0.50966,10.7397,6.475563,5.242594,0.208711381,3.0891,0.03230059,0.086,184.7597375,0.088580924,0.71786,206.6387024,0.1,95.03284876,0.08881097
0.4279,8.07984,6.163617,1.8875,0.175081817,3.0849,0.003705723,0.025,95.9,0.041439589,0.038155,124.3355367,0,104.5081246,0.01713195
0.522,15.8023,6.300347,2.813139,0.286020212,3.084,0.009473235,0.056,134.3,0.030594679,0.3289,92.11420781,0.39,48.68357734,0.06515576
0.5515,13.2885,6.398808,3.518599,0.271645236,3.0825,0.006977729,0.007,230.7341936,0.193342529,0.10141,277.8131221,0.02,512.8383186,0.008595183
0.4282,14.0631,6.234091,8.815974,0.230721712,3.0817,0.01434944,0.012,201.0890565,0.034868879,0.548745,277.8131221,0.02,290.3845297,0.0104605
0.4791,10.2577,6.338913,1.690472,0.12085579,3.08,0.01708637,0.128,76.76,0.073027668,0.841985,106.2334968,0,104.5081246,0.1017501
0.4645,9.2598,6.137517,1.278687,0.181065701,3.0791,0.001785472,0.013,48.03,0.024623221,0.19126,124.3355367,0,96.61290641,0.009219651
0.70644,13.5438,5.906507,7.403651,0.298953662,3.0784,0.005935593,0.031,204.5619548,0.032148619,0.161265,277.8131221,0.02,290.3845297,0.03675485
0.4639,10.4454,6.226053,1.410534,0.206732083,3.0776,0.003690752,0.051,130.44,0.027833953,0.21479,92.11420781,0.39,48.68357734,0.01653094
0.22605,12.8508,6.558599,1.569507,0.249402002,3.077,0.006824144,0.088,109.88,0.03493456,0.185115,106.2334968,0,64.74577466,0.03301658
0.4415,9.26565,6.365011,5.516446,0.265027375,3.0697,0.01064539,0.246,205.311635,0.007009021,0.010855,206.6387024,0.1,290.3845297,0.009757402
0.4394,11.4936,6.656487,4.117394,0.295932722,3.0659,0.007503424,0.016,219.6508582,0.274664731,0.099545,206.6387024,0.1,290.3845297,0.01506059
0.4243,7.47033,6.289941,1.256687,0.127640564,3.0624,0.02586815,0.061,80.27,0.050600011,0.23482,124.3355367,0,104.5081246,0.1189972
0.4701,13.8293,6.183313,2.141858,0.198324161,3.0615,0.004225011,0.016,182.5550707,0.027024281,0.064115,129.3138679,0.12,95.03284876,0.01507381
0.40081,7.65094,6.154477,1.09896,0.227456982,3.0576,0.001184953,0.011,72.71,0.018243156,0.094555,124.3355367,0,104.5081246,0.01077352
0.4775,12.3686,5.960883,2.015059,0.222333847,3.0562,0.005272691,0.075,152.03,0.111500116,0.14947,95.48683697,0.15,48.68357734,0.02796991
0.61818,15.3282,6.481309,4.631831,0.37653587,3.0541,0.007520401,0.036,218.3086266,0.061658145,0.02081,390.3879721,17.23,687.6163291,0.04303595
0.501,15.7882,6.265096,2.571265,0.244631089,3.054,0.009853345,0.115,120.03,0.023745205,0.301015,95.48683697,0.15,64.74577466,0.06931767
0.63451,12.2477,5.806318,1.919582,0.210190012,3.053,0.00480344,0.032,82.97,0.130327902,0.101,106.2334968,0,104.5081246,0.03819471
0.5157,10.987,6.462891,9.538061,0.200897341,3.0486,0.0226211,0.158,178.0956298,0.041626272,0.573855,206.6387024,0.1,95.03284876,0.06626515
0.4775,11.3213,6.79588,5.335651,0.303977479,3.0449,0.01174348,0.024,214.2436924,0.003570487,0.053405,277.8131221,0.02,512.8383186,0.01308875
0.4615,11.2625,6.653313,5.256544,0.292589632,3.0445,0.007125251,0.037,205.6140778,0.00443429,0.04568,206.6387024,0.1,290.3845297,0.0129933
0.4592,11.4606,6.134342,11.06582,0.234151824,3.0404,0.00802337,0.03,215.7476867,0.028316505,0.085275,206.6387024,0.1,290.3845297,0.008009106
0.637,8.11022,6.426431,2.362597,0.155030019,3.04,0.01405401,0.054,50.92,0.021735712,0.99172,125.7,0,96.61290641,0.07737394
0.49828,12.8665,6.568477,2.299412,0.238490017,3.0397,0.0130687,0.035,225.8778804,0.017786188,0.08579,390.3879721,17.23,687.6163291,0.01750566
0.4297,10.5894,6.220209,1.939575,0.163815948,3.0386,0.01203868,0.028,92.04,0.05750686,0.124385,124.3355367,0,104.5081246,0.06212949
0.4497,10.901,6.328902,1.480303,0.140393101,3.038,0.01117097,0.057,38.13,0.017176052,0.34063,124.3355367,0,96.61290641,0.06280615
0.44998,10.671,6.100638,1.523607,0.151071094,3.0377,0.001605287,0.011,80.22,0.118504806,0.079945,106.2334968,0,104.5081246,0.008069705
0.5042,14.2566,7.130124,5.590646,0.282771833,3.0372,0.04285471,0.126,186.3618221,0.170977073,1.79624,206.6387024,0.1,95.03284876,0.2457937
0.4552,10.0932,6.252251,1.385008,0.139776358,3.0352,0.006923064,0.016,89.93,0.06268186,0.02172,106.2334968,0,104.5081246,0.0281801
0.531,12.0421,6.042764,2.11873,0.220066599,3.0305,0.008163564,0.056,191.6925486,0.043313912,0.138275,129.3138679,0.12,95.03284876,0.03176781
0.4658,9.0471,6.309971,1.443541,0.118320706,3.027,0.008009781,0.131,244.122814,0.089093036,0.65546,125.7,0,472.2192815,0.05930048
0.4665,13.0776,6.403491,2.159206,0.256005814,3.0259,0.00327734,0.053,186.0618396,0.100362933,0.98984,129.3138679,0.12,95.03284876,0.01495605
0.5992,14.3514,5.727942,20.47352,0.429623568,3.0236,0.00286498,0.027,183.7249722,0.079571382,0.133655,206.6387024,0.1,95.03284876,0.01782917
0.4314,10.5513,6.308542,1.361221,0.121243963,3.0227,0.01137399,0.066,252.0893095,0.018666642,0.30768,125.7,0,472.2192815,0.06217234
0.44808,12.1549,6.505199,2.437835,0.313680759,3.0216,0.005749474,0.031,184.6090802,0.016348383,0.140285,129.3138679,0.12,95.03284876,0.0270196
0.4277,11.2269,5.97201,1.887489,0.196843063,3.0157,0.006768069,0.024,139.5,0.021328047,0.47365,92.11420781,0.39,48.68357734,0.03140475
0.4171,12.0422,6.267737,5.194983,0.2095147,3.0117,0.01802567,0.055,183.6129691,0.008354138,0.36321,206.6387024,0.1,95.03284876,0.0567581
0.4563,11.3117,6.370542,4.545067,0.349192492,3.0105,0.009473367,0.014,210.93811,0.006288531,0.029125,277.8131221,0.02,512.8383186,0.03093185
0.47407,11.8791,6.525965,2.391508,0.182452157,3.0093,0.003945332,0.05,48.82,0.031650812,0.092555,124.3355367,0,96.61290641,0.02751213
0.26754,11.2478,6.253485,1.609427,0.284065,3.0087,0.001134651,0.009,142.67,0.00665759,0.008,95.48683697,0.15,48.68357734,0.008762755
0.413,10.7016,6.167274,3.068717,0.670400727,3.0052,0.003401182,0.016,135.3,0.010223514,0.01604,95.48683697,0.15,48.68357734,0.01720479
0.62008,12.2059,6.999311,3.591799,0.282706181,3.0046,0.01155595,0.068,170.26,0.023036252,0.19605,129.3138679,0.12,44.28451654,0.07471745
0.481,12.4307,6.251581,1.314132,0.165941441,3.003,0.01110933,0.057,122.34,0.051785082,0.68298,106.2334968,0,64.74577466,0.05384816
0.4911,10.6142,6.420966,2.696648,0.175432037,2.9992,0.01453867,0.108,162.46,0.073927992,0.55969,129.3138679,0.12,44.28451654,0.08117266
0.3045,11.6325,6.415914,2.427833,0.232225104,2.9973,0.004695094,0.037,85.09,0.10615668,0.587505,106.2334968,0,104.5081246,0.04247224
0.6468,12.5747,5.865286,3.553111,0.297210791,2.9959,0.005977477,0.065,158.66,0.020842746,0.014345,129.3138679,0.12,44.28451654,0.04101974
0.536,13.4952,6.135679,1.836561,0.199011803,2.9924,0.00313983,0.039,134.96,0.050735045,0.32781,92.11420781,0.39,48.68357734,0.01416264
0.75766,14.5689,6.55606,2.920434,0.605177728,2.9912,0.003567043,0.022,208.5378944,0.003813288,0.003865,363.3586174,0.07,512.8383186,0.02219565
0.4736,16.139,6.434253,1.814939,0.167953004,2.9904,0.01133508,0.148,179.2055103,0.136719447,0.23433,129.3138679,0.12,95.03284876,0.06054988
0.3592,10.1674,6.306828,0.9330969,0.091674258,2.9811,0.005769158,0.033,41.63,0.034189257,0.03533,125.7,0,96.61290641,0.02745989
0.489,11.7583,6.555068,1.627903,0.116170618,2.9808,0.02239651,0.058,87.26,0.165254198,0.25208,124.3355367,0,104.5081246,0.132283
0.4627,11.0895,6.480286,1.658909,0.211252729,2.9785,0.01013049,0.054,90.95,0.20096275,0.56943,124.3355367,0,104.5081246,0.05472699
0.4776,14.0337,6.302165,2.346682,0.260029972,2.9772,0.003676159,0.075,184.4677734,0.229352807,0.682045,129.3138679,0.12,95.03284876,0.01489272
0.4484,11.322,6.201037,1.959727,0.222269851,2.9655,0.01539752,0.043,135.98,0.013440487,0.057975,95.48683697,0.15,48.68357734,0.04573008
0.467,12.1195,6.693586,1.787712,0.237636311,2.9636,0.01578589,0.022,56.03,0.112906972,1.30811,124.3355367,0,96.61290641,0.08478183
0.80798,12.3823,5.713681,2.200131,0.236072172,2.9631,0.003964104,0.021,90.41,0.015788089,0.056005,106.2334968,0,104.5081246,0.03191465
0.4552,13.8369,6.333696,5.481318,0.248495713,2.9627,0.01959834,0.053,206.4821895,0.003390579,0.05894,277.8131221,0.02,512.8383186,0.03755585
0.60042,10.8727,6.853754,3.313395,0.219620057,2.9607,0.01153925,0.135,135.79,0.029540122,0.17307,95.48683697,0.15,64.74577466,0.08045518
0.5053,12.2663,6.351631,1.421282,0.106715194,2.96,0.009139133,0.042,134.47,0.188461697,0.229795,95.48683697,0.15,48.68357734,0.04178193
0.39827,10.8125,6.26152,1.819768,0.305923648,2.9574,0.001649583,0.019,162.6790814,0.020623969,0.00922,129.3138679,0.12,95.03284876,0.006948116
0.367,10.6423,6.407916,8.668406,0.307097988,2.9556,0.008234112,0.041,201.0524561,0.003927041,0.1317767,277.8131221,0.02,290.3845297,0.009005608
0.51397,10.3557,6.73771,7.69093,0.249937516,2.9539,0.01412548,0.32,191.3581309,0.012625631,0.172345,206.6387024,0.1,95.03284876,0.02730313
0.39567,12.955,6.131168,2.868177,0.247365557,2.9491,0.005503173,0.058,129.98,0.039604101,0.133875,92.11420781,0.39,48.68357734,0.04432256
0.4092,8.0391,6.125697,1.030774,0.116376214,2.9487,0.003766224,0.018,42.56,0.038373876,0.42791,125.7,0,96.61290641,0.02108048
0.475,11.2495,6.235613,2.070374,0.263504611,2.9471,0.002162766,0.01,91.46,0.052121457,0.3741,124.3355367,0,104.5081246,0.01183163
0.4482,14.2577,6.181215,2.056713,0.246758214,2.9457,0.002636468,0.082,132.07,0.098802083,0.32133,92.11420781,0.39,48.68357734,0.01168376
0.4461,10.0102,7.053039,1.994838,0.290373018,2.9425,0.001528105,0.014,132.94,0.009181908,0.08675,92.11420781,0.39,48.68357734,0.007411569
0.4819,10.9577,6.301332,3.978906,0.205938077,2.9387,0.007469518,0.037,178.0331314,0.019804182,0.02886,206.6387024,0.1,95.03284876,0.01620958
0.69616,13.5279,5.896941,7.282483,0.344497608,2.9369,0.005447896,0.028,183.5300654,0.028650501,0.152875,206.6387024,0.1,95.03284876,0.03808875
0.4878,12.4073,6.617297,2.275333,0.269456627,2.9339,0.0124597,0.032,206.5288439,0.120426268,0.321455,363.3586174,0.07,512.8383186,0.01401878
0.411,9.58021,6.077981,1.300188,0.146677032,2.9327,0.007313966,0.047,117.88,0.022709927,0.34334,106.2334968,0,64.74577466,0.03718486
0.4872,12.9774,6.317924,6.910923,0.297953544,2.9308,0.007662142,0.145,224.364355,0.113936427,1.02254,206.6387024,0.1,290.3845297,0.0120017
0.433,12.3245,6.331736,1.170487,0.16340112,2.9305,0.0047387,0.051,45.9,0.074068389,0.65803,125.7,0,96.61290641,0.02673383
0.572,12.4951,6.525403,2.038775,0.177264963,2.9278,0.007810149,0.023,85.54,0.035455591,0.285875,124.3355367,0,104.5081246,0.04018737
0.4558,12.6791,6.070509,1.869693,0.22619189,2.9266,0.00327112,0.276,181.1602918,0.023574076,0.0683,129.3138679,0.12,95.03284876,0.01535356
